Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6495301,2019-01-02 11:49:16,2018-01-23 16:49:54,5166817,521848517,0,101,330,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/495/SRR6495301/SRR6495301.sralite.1,SRX3584627,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP130967,PRJNA429921,3,429921,SRS2857905,SAMN08362452,simple,32049,Synechococcus sp. PCC 7002,GSM2934757,,,,,,,no,,,,,GEO,SRA650136,,public,30D167BF418A62ECE5D02C0213DA66BC,0FFB720F56EF95EAD32050D4E726C420
SRR6495302,2019-01-02 11:49:16,2018-01-23 16:49:03,5455986,551054586,0,101,345,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/495/SRR6495302.sralite.1,SRX3584628,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP130967,PRJNA429921,3,429921,SRS2853553,SAMN08362451,simple,32049,Synechococcus sp. PCC 7002,GSM2934758,,,,,,,no,,,,,GEO,SRA650136,,public,F0A944C585A2F54EAA728B5B8D0A4490,89D1274F88BF98305291401416B0BDF4
SRR6495304,2019-01-02 11:49:16,2018-01-23 16:51:30,16646918,1681338718,0,101,972,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/495/SRR6495304.sralite.1,SRX3584629,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP130967,PRJNA429921,3,429921,SRS2857906,SAMN08362450,simple,32049,Synechococcus sp. PCC 7002,GSM2934759,,,,,,,no,,,,,GEO,SRA650136,,public,C1E1630D8C3D2C79E94277777FC684EF,D98CC8022379A49E793F83C585BEB255
SRR6495305,2019-01-02 11:49:16,2018-01-23 16:50:15,12976412,1310617612,0,101,819,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/495/SRR6495305.sralite.1,SRX3584630,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP130967,PRJNA429921,3,429921,SRS2853554,SAMN08362449,simple,32049,Synechococcus sp. PCC 7002,GSM2934760,,,,,,,no,,,,,GEO,SRA650136,,public,46D1C1CB1DA45D4395B9D1AB8D444154,9A00EB76C9268EDD4322B08AB82B9C40
SRR6495306,2019-01-02 11:49:16,2018-01-23 16:49:07,7379118,745290918,0,101,431,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/495/SRR6495306.sralite.1,SRX3584631,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP130967,PRJNA429921,3,429921,SRS2861407,SAMN08362448,simple,32049,Synechococcus sp. PCC 7002,GSM2934761,,,,,,,no,,,,,GEO,SRA650136,,public,6252E291401B208E75AE9E1A094E50B2,EFB38A3EBBC884FEA900E1AAA5F73064
SRR6495307,2019-01-02 11:49:16,2018-01-23 16:49:51,10532937,1063826637,0,101,612,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/495/SRR6495307/SRR6495307.sralite.1,SRX3584632,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP130967,PRJNA429921,3,429921,SRS2853555,SAMN08362447,simple,32049,Synechococcus sp. PCC 7002,GSM2934762,,,,,,,no,,,,,GEO,SRA650136,,public,8E2FC49214D21A1AD1653928DEAA2DAC,02BB4FEB0DE847203DA64359BE61C334
SRR16771649,2022-05-18 06:18:20,2021-11-04 19:22:39,1732462,1042942124,1732462,602,588,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16771/SRR16771649/SRR16771649.lite.1,SRX12971546,ATHCWT3,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912410,SAMN22889150,simple,32049,Synechococcus sp. PCC 7002,ATHC1,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,A56A8DAEE4CCAB4CA7678A63BA15990E,8593E4BE13214C64826885140F20D6AD
SRR16771652,2022-05-18 06:18:20,2021-11-04 19:27:09,1895403,1141032606,1895403,602,631,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16771/SRR16771652/SRR16771652.lite.1,SRX12971543,ATHCWT2,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912410,SAMN22889150,simple,32049,Synechococcus sp. PCC 7002,ATHC1,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,76A8905F97D55415E851E5623999A2C1,16090CC58652ED4679903C58FFE3A383
SRR16771653,2022-05-18 06:18:20,2021-11-04 19:22:51,1722378,1036871556,1722378,602,569,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16771/SRR16771653/SRR16771653.lite.1,SRX12971542,ATHCWT1,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912410,SAMN22889150,simple,32049,Synechococcus sp. PCC 7002,ATHC1,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,68D3F6B76456733D75D82C579ACC5D01,C643DFD8DE17FF6B4B2B7E33657B0F25
SRR16771646,2022-05-18 06:18:20,2021-11-04 19:22:54,2000412,1204248024,2000412,602,671,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16771/SRR16771646/SRR16771646.lite.1,SRX12971549,ATHCCOX3,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912412,SAMN22889151,simple,32049,Synechococcus sp. PCC 7002,ATHC2,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,73B8AAB6314F6B0A3A9FD23463E0E72B,2A3AD91642C86EAEE9E0A490D7614DF9
SRR16771647,2022-05-18 06:18:20,2021-11-04 19:38:43,1973857,1188261914,1973857,602,668,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16771/SRR16771647/SRR16771647.lite.1,SRX12971548,ATHCCOX2,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912412,SAMN22889151,simple,32049,Synechococcus sp. PCC 7002,ATHC2,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,05B8F59F126E51F0E966E861EA1E9043,89EB8591FC1A3CAEBC6B805F643B91DC
SRR16771648,2022-05-18 06:18:20,2021-11-04 19:25:58,1858165,1118615330,1858165,602,621,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16771/SRR16771648/SRR16771648.lite.1,SRX12971547,ATHCCOX1,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912412,SAMN22889151,simple,32049,Synechococcus sp. PCC 7002,ATHC2,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,394CE43BF01E1034CF7D10DA406DFB1A,BAC3A3D44790A44D793A2BD8A78B821A
SRR16771643,2022-05-18 06:18:19,2021-11-04 19:21:59,1596659,961188718,1596659,602,530,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16771/SRR16771643/SRR16771643.lite.1,SRX12971552,ATHCSY3,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912413,SAMN22889152,simple,32049,Synechococcus sp. PCC 7002,ATHC3,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,7FD8908B9200BA8B8FD82DBAE8A8903D,A710368B58566ECC5DFA7D48010B7B8E
SRR16771644,2022-05-18 06:18:20,2021-11-04 19:24:24,1680791,1011836182,1680791,602,557,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16771/SRR16771644/SRR16771644.lite.1,SRX12971551,ATHCSY2,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912413,SAMN22889152,simple,32049,Synechococcus sp. PCC 7002,ATHC3,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,ECB9C53049C6A4B83AC3FEDFB30EE20A,0179172D271FE161E983776E148975EB
SRR16771645,2022-05-18 06:18:20,2021-11-04 19:23:29,1735997,1045070194,1735997,602,574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16771/SRR16771645/SRR16771645.lite.1,SRX12971550,ATHCSY1,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912413,SAMN22889152,simple,32049,Synechococcus sp. PCC 7002,ATHC3,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,C8396A2800FB3D7CAEA983F4CF569A0B,FC7AA2825838C691CF32B4D0D9C7E324
SRR16771650,2022-05-18 06:18:20,2021-11-04 19:23:55,1495037,900012274,1495037,602,491,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16771/SRR16771650/SRR16771650.lite.1,SRX12971545,ATHCSYCOX3,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912411,SAMN22889153,simple,32049,Synechococcus sp. PCC 7002,ATHC4,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,09C9F9D6028356F93A750C17AFCCDC0B,2F97563286A750B01F47418EA3764D5B
SRR16771651,2022-05-18 06:18:20,2021-11-04 19:22:46,1306125,786287250,1306125,602,443,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16771/SRR16771651/SRR16771651.lite.1,SRX12971544,ATHCSYCOX2,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912411,SAMN22889153,simple,32049,Synechococcus sp. PCC 7002,ATHC4,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,82A35FC83D8DEF9ADDAA2AF54B35587F,7E419ED878E2DAF7D01F38C0FD4DE959
SRR16771642,2022-05-18 06:18:19,2021-11-04 19:25:41,1705723,1026845246,1705723,602,560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16771/SRR16771642/SRR16771642.lite.1,SRX12971553,ATHCSYCOX1,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP344575,PRJNA777890,,777890,SRS10912411,SAMN22889153,simple,32049,Synechococcus sp. PCC 7002,ATHC4,,,,,,,no,,,,,UNIVERSITY OF SOUTHAMPTON,SRA1323347,,public,198E29D9E12CFE6A8F4340DF1BE8EAD6,3F784D7E31B82C429DBB563A5774287C
SRR1050831,2013-12-20 15:59:17,2013-12-16 14:53:29,25703994,1285199700,0,50,959,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1050/SRR1050831/SRR1050831.1,SRX392725,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS515715,SAMN02444864,simple,32049,Synechococcus sp. PCC 7002,GSM1290065,,,,,,,no,,,,,GEO,SRA117607,,public,D271F4E1AD1ED1F6282CEB666F37C737,D6D045337CA74E5E6FC12A6A87F02A7E
SRR1050832,2013-12-20 15:59:17,2013-12-16 14:53:17,26038016,1301900800,0,50,973,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1050/SRR1050832/SRR1050832.1,SRX392725,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS515715,SAMN02444864,simple,32049,Synechococcus sp. PCC 7002,GSM1290065,,,,,,,no,,,,,GEO,SRA117607,,public,EF7A73CA42B1F1BEBE44CAAB7A3543AA,C504C6E591C3CA4D5F0DEDC77D1634E0
SRR1050833,2013-12-20 15:59:17,2013-12-16 14:52:41,25454768,1272738400,0,50,941,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1050/SRR1050833/SRR1050833.1,SRX392725,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS515715,SAMN02444864,simple,32049,Synechococcus sp. PCC 7002,GSM1290065,,,,,,,no,,,,,GEO,SRA117607,,public,899564A19F504905AC0485BF481BCA5F,5A209023B4C211B0C6EF59BCF75BEC96
SRR1050834,2013-12-20 15:59:17,2013-12-16 14:53:27,26556666,1327833300,0,50,976,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1050/SRR1050834/SRR1050834.1,SRX392725,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS515715,SAMN02444864,simple,32049,Synechococcus sp. PCC 7002,GSM1290065,,,,,,,no,,,,,GEO,SRA117607,,public,1AECE05A734260CC3CE5D77375B001ED,B9900245AC08A90F8483B8595508EAA8
SRR1050835,2013-12-20 15:59:17,2013-12-16 14:54:21,26685874,1334293700,0,50,969,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1050/SRR1050835/SRR1050835.1,SRX392725,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS515715,SAMN02444864,simple,32049,Synechococcus sp. PCC 7002,GSM1290065,,,,,,,no,,,,,GEO,SRA117607,,public,CBBF836AE2C1A2D034594C20410406D4,54B92EBDEA46662235E8A7882A96016D
SRR1050836,2013-12-20 15:59:17,2013-12-16 14:54:19,26856034,1342801700,0,50,964,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1050/SRR1050836/SRR1050836.1,SRX392725,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS515715,SAMN02444864,simple,32049,Synechococcus sp. PCC 7002,GSM1290065,,,,,,,no,,,,,GEO,SRA117607,,public,B4599007274685D2E5CC41A02720A9C0,5A0C4D4394D6A8754E7A416E33EB086C
SRR3477324,2019-10-24 10:37:25,2016-05-05 14:24:39,24365075,1218253750,0,50,936,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR003/3477/SRR3477324/SRR3477324.1,SRX1743688,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS1422893,SAMN04956566,simple,32049,Synechococcus sp. PCC 7002,GSM2143897,,,,,,,no,,,,,GEO,SRA117607,,public,5762E6329F6BB28035EF100169B79206,F5599AF84B9DECA865BCC9A45252E9B3
SRR3477325,2019-10-24 10:37:25,2016-05-05 14:24:47,24593076,1229653800,0,50,948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR003/3477/SRR3477325/SRR3477325.1,SRX1743688,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS1422893,SAMN04956566,simple,32049,Synechococcus sp. PCC 7002,GSM2143897,,,,,,,no,,,,,GEO,SRA117607,,public,97E74E96E3D53EBF45904A39DAB16922,31B3273C07B4A0499F3CC2CC097C17C2
SRR3477326,2019-10-24 10:37:25,2016-05-05 14:24:31,24050896,1202544800,0,50,917,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR003/3477/SRR3477326/SRR3477326.1,SRX1743688,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS1422893,SAMN04956566,simple,32049,Synechococcus sp. PCC 7002,GSM2143897,,,,,,,no,,,,,GEO,SRA117607,,public,D433076425BEF84608A8777E7F411C9C,17AF0CB5C159C3E740806534FA9AF7F8
SRR3477327,2019-10-24 10:37:25,2016-05-05 14:24:50,24357445,1217872250,0,50,924,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR003/3477/SRR3477327/SRR3477327.1,SRX1743688,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS1422893,SAMN04956566,simple,32049,Synechococcus sp. PCC 7002,GSM2143897,,,,,,,no,,,,,GEO,SRA117607,,public,95ABA03E42E909C971070D00201378D5,003B5D5B8912A86FC18ECD193D0693F0
SRR3477328,2019-10-24 10:37:25,2016-05-05 14:24:52,24776151,1238807550,0,50,931,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR003/3477/SRR3477328/SRR3477328.1,SRX1743688,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS1422893,SAMN04956566,simple,32049,Synechococcus sp. PCC 7002,GSM2143897,,,,,,,no,,,,,GEO,SRA117607,,public,2F2893FB4A914DCB9D6D81F4FED802B1,29EE9DA295FCC44723D4610E3DF82DD0
SRR3477329,2019-10-24 10:37:25,2016-05-05 14:25:46,24529958,1226497900,0,50,913,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR003/3477/SRR3477329/SRR3477329.1,SRX1743688,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500xl Genetic Analyzer,SRP034523,PRJNA231839,2,231839,SRS1422893,SAMN04956566,simple,32049,Synechococcus sp. PCC 7002,GSM2143897,,,,,,,no,,,,,GEO,SRA117607,,public,2DDD6C0F1623DFC2027C846B593AC8D3,E4E6A72DA677CB256EB35A6D96EFB68F
SRR1137734,2014-06-06 14:45:48,2014-01-21 15:55:06,28451960,1422598000,0,50,820,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1137/SRR1137734/SRR1137734.1,SRX444864,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD 4 System,SRP035555,PRJNA235952,2,235952,SRS540193,SAMN02592809,simple,32049,Synechococcus sp. PCC 7002,Comp,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA128401,,public,9C00218F7FEE71EE660D62A2EB06FE0C,9DB75889C425ACE24B7C6AB923406A64
SRR1137790,2014-06-06 14:45:48,2014-01-21 18:58:36,33190468,1659523400,0,50,978,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1137/SRR1137790/SRR1137790.1,SRX444865,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD 4 System,SRP035555,PRJNA235952,2,235952,SRS540194,SAMN02592810,simple,32049,Synechococcus sp. PCC 7002,vipp1,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA128401,,public,A1F14D4692B6C2EA3E13939889D16466,8E354F553C07E8B21F995DAA4B300404
SRR2016987,2016-05-12 00:00:00,2015-05-12 16:25:32,32529540,1626477000,0,50,1038,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/016/SRR2016987/SRR2016987.sralite.1,SRX1023944,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP058241,PRJNA283622,,283622,SRS933587,SAMN03653588,simple,32049,Synechococcus sp. PCC 7002,7002 A0171,,,,,,,no,,,,,THE PENN STATE UNIVERSITY,SRA267821,,public,0366093FBFB0C6AC333D8015DED48841,834293CA376F2CCD297A0E68EBDBC3D7
SRR2086086,2016-07-02 00:00:00,2015-07-02 16:23:28,9217515,460875750,0,50,270,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/086/SRR2086086/SRR2086086.sralite.1,SRX1080170,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP060290,PRJNA288806,,288806,SRS978030,SAMN03838737,simple,32049,Synechococcus sp. PCC 7002,7002 A0171 rRNA depletion,,,,,,,no,,,,,THE PENN STATE UNIVERSITY,SRA275444,,public,4F27E99C5D4B76B46B982AC3C54D63CB,D6BB889B2D9B9A949354CDE38309D9F4
SRR2179721,2015-08-25 11:08:25,2015-08-25 10:50:07,28842301,1413272749,0,49,787,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179721/SRR2179721.1,SRX1162449,7002_WT_Zn-limited,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500 Genetic Analyzer,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,C8D188EF74064A4FFD24EE520FDB49FB,F74AB89BFEBF13DC42066C61D5ADEE0A
SRR2179722,2015-08-25 11:08:25,2015-08-25 11:13:35,39898825,1955042425,0,49,1106,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179722/SRR2179722.1,SRX1162450,7002_WT_100uM_Zn,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500 Genetic Analyzer,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,6A4EFB7F7C4F4E5EA94530ED97121AD5,F2C71F413D3013913BBD44BF6E01DE9F
SRR2179723,2015-08-25 11:08:25,2015-08-25 11:09:05,24660486,1208363814,0,49,705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179723/SRR2179723.1,SRX1162451,7002_dA1649-std,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500 Genetic Analyzer,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,8A1821CB1EA08AB4A8502A22579832AB,25363B42ABEB2E39113382F0720818F2
SRR2179724,2015-08-25 11:08:25,2015-08-25 11:05:28,9059192,443900408,0,49,258,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179724/SRR2179724.1,SRX1162452,7002_dA1649_Fe-limited,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500 Genetic Analyzer,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,361FB699CC99042D9CFF91296DBF93C6,459BC64287525E84E6C6EDED30B22A9D
SRR2179725,2015-08-25 11:08:25,2015-08-25 11:23:10,76395481,3743378569,0,49,2084,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179725/SRR2179725.1,SRX1162453,7002_dA1836-std,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500 Genetic Analyzer,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,40A6C0E45547E11E658709B108DF80EF,0AEABD901AC80F1F0B176523D9BB0E27
SRR2179726,2015-08-25 11:08:25,2015-08-25 11:18:18,67115592,3288664008,0,49,1848,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179726/SRR2179726.1,SRX1162454,7002_dA1836_Fe-limited,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500 Genetic Analyzer,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,2BD2A73A4D7BFC08667C5517712A7483,95BB851BCCB6F76B1C14DBFB68DC8D14
SRR2179727,2015-08-25 11:08:25,2015-08-25 11:11:36,32571742,1596015358,0,49,874,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR002/2179/SRR2179727/SRR2179727.1,SRX1162455,7002_dA2498-std,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB 5500 Genetic Analyzer,SRP062732,PRJNA292903,,292903,SRS414638,SAMN01081740,simple,32049,Synechococcus sp. PCC 7002,Synechococcus sp. PCC 7002,,,,,,,no,,,,,THE PENNSYLVANIA STATE UNIVERSITY,SRA290904,,public,DF0FAA0160E5ACB4798A22401F94C4EE,2F77C75D0499EC3E4C2450C62E3512CA
