# Program:featureCounts v2.0.1; Command:"featureCounts" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX14927075_cds.txt" "SRX14927075.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX14927075.bam
SGL_RS04615	NC_000911.1	583157	583573	-	417	2586
SGL_RS04620	NC_000911.1	583680	584696	+	1017	6027
SGL_RS04625	NC_000911.1	584710	585543	+	834	3700
SGL_RS04630	NC_000911.1	585497	586342	+	846	4017
SGL_RS04635	NC_000911.1	586858	587145	+	288	2759
SGL_RS04640	NC_000911.1	587228	593125	+	5898	34836
SGL_RS04645	NC_000911.1	593257	594243	+	987	5132
SGL_RS04650	NC_000911.1	594454	595650	+	1197	7732
SGL_RS04655	NC_000911.1	595733	596311	+	579	2934
SGL_RS04660	NC_000911.1	596498	597247	+	750	4684
SGL_RS04665	NC_000911.1	597591	598487	+	897	3809
SGL_RS04670	NC_000911.1	598484	598930	-	447	1954
SGL_RS04675	NC_000911.1	599062	599913	+	852	4805
SGL_RS04680	NC_000911.1	599910	600833	-	924	4623
SGL_RS04685	NC_000911.1	600942	603257	-	2316	11144
SGL_RS04690	NC_000911.1	603443	604726	-	1284	5590
SGL_RS04695	NC_000911.1	604963	605286	-	324	2097
SGL_RS20210	NC_000911.1	605541	606035	-	495	5336
SGL_RS20215	NC_000911.1	606029	606328	-	300	2720
SGL_RS04705	NC_000911.1	606465	608594	-	2130	12538
SGL_RS18705	NC_000911.1	608740	609226	+	487	3608
SGL_RS04710	NC_000911.1	609469	610053	+	585	3298
SGL_RS04715	NC_000911.1	610053	610487	+	435	2244
SGL_RS04720	NC_000911.1	611057	612832	+	1776	7980
SGL_RS19335	NC_000911.1	612924	613082	+	159	1484
SGL_RS04725	NC_000911.1	613102	613743	+	642	3659
SGL_RS04730	NC_000911.1	613801	614817	+	1017	4061
SGL_RS04735	NC_000911.1	614841	615269	+	429	1698
SGL_RS04740	NC_000911.1	615266	615703	-	438	2051
SGL_RS04745	NC_000911.1	615968	616324	+	357	1975
SGL_RS04750	NC_000911.1	616456	616809	+	354	1846
SGL_RS04755	NC_000911.1	616912	617178	+	267	1784
SGL_RS04760	NC_000911.1	617390	618109	-	720	3440
SGL_RS04765	NC_000911.1	618311	618694	-	384	2043
SGL_RS04770	NC_000911.1	619215	619529	+	315	2703
SGL_RS04775	NC_000911.1	619618	620469	+	852	5310
SGL_RS04780	NC_000911.1	620560	621468	+	909	3160
SGL_RS04785	NC_000911.1	621618	622247	+	630	2717
SGL_RS04790	NC_000911.1	622300	624123	-	1824	6772
SGL_RS04795	NC_000911.1	624136	624594	-	459	2353
SGL_RS04800	NC_000911.1	624899	626281	-	1383	7354
SGL_RS04805	NC_000911.1	626349	627425	-	1077	5533
SGL_RS04810	NC_000911.1	627572	629272	+	1701	11625
SGL_RS04815	NC_000911.1	629398	630504	+	1107	8997
SGL_RS04820	NC_000911.1	630555	631592	-	1038	5214
SGL_RS04825	NC_000911.1	631896	632093	-	198	1374
SGL_RS04830	NC_000911.1	632213	633157	+	945	5368
SGL_RS04840	NC_000911.1	633789	634808	-	1020	5986
SGL_RS04845	NC_000911.1	634892	636247	-	1356	6789
SGL_RS04850	NC_000911.1	636372	637523	+	1152	5046
SGL_RS04855	NC_000911.1	637666	637956	+	291	1729
SGL_RS04860	NC_000911.1	637993	638688	-	696	3467
SGL_RS04865	NC_000911.1	638774	639496	-	723	3174
SGL_RS04870	NC_000911.1	639516	640613	-	1098	5800
SGL_RS04875	NC_000911.1	640737	642026	+	1290	6066
SGL_RS04880	NC_000911.1	642153	642467	+	315	2661
SGL_RS04885	NC_000911.1	642474	643115	+	642	4170
SGL_RS04890	NC_000911.1	643144	643482	+	339	2579
SGL_RS04895	NC_000911.1	643549	644379	-	831	3185
SGL_RS04900	NC_000911.1	644388	645497	-	1110	3634
SGL_RS19435	NC_000911.1	645696	645833	-	138	766
SGL_RS04910	NC_000911.1	646129	658047	+	11919	68385
SGL_RS04915	NC_000911.1	658262	659335	+	1074	5781
SGL_RS04920	NC_000911.1	659370	660584	+	1215	8856
SGL_RS04925	NC_000911.1	660772	661125	+	354	2939
SGL_RS04930	NC_000911.1	661152	662819	+	1668	20003
SGL_RS04935	NC_000911.1	662886	663188	+	303	1973
SGL_RS04940	NC_000911.1	663342	663731	+	390	2633
SGL_RS04945	NC_000911.1	663788	664315	+	528	3626
SGL_RS04950	NC_000911.1	664394	664775	-	382	2043
SGL_RS04955	NC_000911.1	664903	666945	-	2043	17579
SGL_RS04960	NC_000911.1	666929	667375	-	447	3257
SGL_RS04965	NC_000911.1	667447	667842	+	396	2625
SGL_RS04970	NC_000911.1	667852	668772	-	921	4617
SGL_RS04975	NC_000911.1	668776	669162	-	387	2224
SGL_RS04980	NC_000911.1	669254	669751	-	498	3353
SGL_RS04985	NC_000911.1	669759	670949	-	1191	5889
SGL_RS04990	NC_000911.1	671006	671707	+	702	4481
SGL_RS04995	NC_000911.1	671912	672244	+	333	1880
SGL_RS05000	NC_000911.1	672291	672947	+	657	3813
SGL_RS05005	NC_000911.1	672989	673612	+	624	3921
SGL_RS05010	NC_000911.1	673889	675340	+	1452	8621
SGL_RS05015	NC_000911.1	675344	676354	+	1011	5726
SGL_RS05020	NC_000911.1	676351	676986	-	636	2963
SGL_RS05025	NC_000911.1	677045	678286	-	1242	6389
SGL_RS05030	NC_000911.1	678283	679023	-	741	4598
SGL_RS05035	NC_000911.1	679295	679510	+	216	1463
SGL_RS05040	NC_000911.1	679690	680178	+	489	2310
SGL_RS05050	NC_000911.1	680397	681572	+	1176	5940
SGL_RS05055	NC_000911.1	681707	682675	+	969	5363
SGL_RS05060	NC_000911.1	682854	683117	+	264	2289
SGL_RS05065	NC_000911.1	683140	684153	-	1014	8287
SGL_RS05070	NC_000911.1	684143	684439	-	297	2596
SGL_RS05075	NC_000911.1	684560	687334	-	2775	13678
SGL_RS05080	NC_000911.1	687391	690252	-	2862	15581
SGL_RS05085	NC_000911.1	690399	690866	-	468	2439
SGL_RS05090	NC_000911.1	690899	691264	-	366	1882
SGL_RS05095	NC_000911.1	691371	692492	-	1122	5732
SGL_RS05100	NC_000911.1	693211	695211	-	2001	9893
SGL_RS05105	NC_000911.1	695290	695874	-	585	2612
SGL_RS05110	NC_000911.1	695975	697972	+	1998	9247
SGL_RS05115	NC_000911.1	697988	698458	+	471	2271
SGL_RS05120	NC_000911.1	698723	698962	+	240	1738
SGL_RS05125	NC_000911.1	698970	700814	+	1845	9233
SGL_RS05130	NC_000911.1	701138	701350	-	213	983
SGL_RS05135	NC_000911.1	701415	704267	+	2853	14516
SGL_RS05140	NC_000911.1	704390	704845	+	456	2437
SGL_RS05145	NC_000911.1	704870	705064	+	195	1825
SGL_RS05150	NC_000911.1	705307	706017	-	711	4521
SGL_RS05155	NC_000911.1	706055	707131	+	1077	8242
SGL_RS05160	NC_000911.1	707437	708054	+	618	6720
SGL_RS05165	NC_000911.1	708189	708812	+	624	4040
SGL_RS05170	NC_000911.1	709090	709797	+	708	5237
SGL_RS05175	NC_000911.1	710036	710977	-	942	6864
SGL_RS05180	NC_000911.1	710981	711595	-	615	2622
SGL_RS05185	NC_000911.1	711608	712768	-	1161	5022
SGL_RS05190	NC_000911.1	712931	713779	+	849	6126
SGL_RS05195	NC_000911.1	713774	714178	-	405	2422
SGL_RS05200	NC_000911.1	714465	716153	-	1689	11043
SGL_RS05205	NC_000911.1	716309	719665	-	3357	38354
SGL_RS05210	NC_000911.1	719733	721238	-	1506	8887
SGL_RS05215	NC_000911.1	721429	721692	+	264	1460
SGL_RS05220	NC_000911.1	721724	722479	+	756	3988
SGL_RS05225	NC_000911.1	722570	723862	+	1293	9687
SGL_RS05230	NC_000911.1	724094	724345	-	252	1457
SGL_RS05235	NC_000911.1	724492	725367	-	876	5539
SGL_RS05240	NC_000911.1	725413	726234	-	822	5042
SGL_RS05245	NC_000911.1	726349	726837	-	489	2639
SGL_RS05250	NC_000911.1	726948	727466	-	519	2954
SGL_RS05255	NC_000911.1	728271	728489	+	219	1298
SGL_RS05260	NC_000911.1	728660	729484	+	825	4764
SGL_RS05265	NC_000911.1	729671	729871	+	201	1666
SGL_RS05270	NC_000911.1	730108	731674	-	1567	7340
SGL_RS05280	NC_000911.1	731748	732191	-	444	1939
SGL_RS05285	NC_000911.1	732418	733284	+	867	4039
SGL_RS05290	NC_000911.1	733401	734432	+	1032	5294
SGL_RS05295	NC_000911.1	734665	734859	+	195	969
SGL_RS05300	NC_000911.1	734985	736220	+	1236	4155
SGL_RS05305	NC_000911.1	736435	737811	-	1377	9694
SGL_RS05310	NC_000911.1	737867	738808	-	942	7108
SGL_RS05315	NC_000911.1	738909	739613	-	705	3590
SGL_RS05320	NC_000911.1	739682	741931	+	2250	12258
SGL_RS05325	NC_000911.1	742080	742688	-	609	4689
SGL_RS05330	NC_000911.1	742780	744732	-	1953	11553
SGL_RS05335	NC_000911.1	744810	745064	-	255	1438
SGL_RS05340	NC_000911.1	745339	746124	+	786	3812
SGL_RS05345	NC_000911.1	746303	747019	-	717	4588
SGL_RS05350	NC_000911.1	747234	747578	+	345	1704
SGL_RS05355	NC_000911.1	747575	749038	+	1464	6838
SGL_RS05360	NC_000911.1	749150	749500	+	351	2307
SGL_RS05365	NC_000911.1	749550	751037	+	1488	7460
SGL_RS05370	NC_000911.1	751034	751426	+	393	1797
SGL_RS05375	NC_000911.1	751381	751674	+	294	1069
SGL_RS05380	NC_000911.1	751671	751967	+	297	1088
SGL_RS05385	NC_000911.1	751960	752535	+	576	2613
SGL_RS05390	NC_000911.1	752532	753179	+	648	2866
SGL_RS05395	NC_000911.1	753427	754734	+	1308	5782
SGL_RS05400	NC_000911.1	754877	755497	-	621	4687
SGL_RS05405	NC_000911.1	756053	757195	+	1143	6426
SGL_RS05410	NC_000911.1	757244	757720	+	477	3272
SGL_RS05415	NC_000911.1	757671	758753	+	1083	7219
SGL_RS05420	NC_000911.1	758910	761228	+	2319	12862
SGL_RS05425	NC_000911.1	761482	763263	+	1782	9124
SGL_RS05430	NC_000911.1	763317	764072	-	756	3781
SGL_RS05435	NC_000911.1	764301	766538	-	2238	10984
SGL_RS05440	NC_000911.1	766727	767608	+	882	4919
SGL_RS05445	NC_000911.1	767890	768432	+	543	3094
SGL_RS05450	NC_000911.1	768499	768960	+	462	2564
SGL_RS05455	NC_000911.1	769053	770291	-	1239	8000
SGL_RS05460	NC_000911.1	770288	770890	-	603	3392
SGL_RS05465	NC_000911.1	770930	771481	-	552	2853
SGL_RS05470	NC_000911.1	771651	772520	+	870	4651
SGL_RS05475	NC_000911.1	772517	773905	+	1389	6237
SGL_RS05480	NC_000911.1	773827	775626	-	1800	11366
SGL_RS05485	NC_000911.1	775687	776061	-	375	3131
SGL_RS05490	NC_000911.1	776058	776342	-	285	2167
SGL_RS05495	NC_000911.1	776551	776937	-	387	2769
SGL_RS05500	NC_000911.1	777066	779411	-	2346	11637
SGL_RS05505	NC_000911.1	780093	781448	+	1356	7335
SGL_RS05510	NC_000911.1	781584	783011	+	1428	7300
SGL_RS05515	NC_000911.1	783038	783307	+	270	2242
SGL_RS05520	NC_000911.1	783379	784764	+	1386	7099
SGL_RS05525	NC_000911.1	784769	785215	+	447	2568
SGL_RS05530	NC_000911.1	785665	787812	+	2148	33895
SGL_RS05535	NC_000911.1	787809	790397	-	2589	15327
SGL_RS05540	NC_000911.1	790719	791717	+	999	4464
SGL_RS05545	NC_000911.1	791806	793461	+	1656	7812
SGL_RS05550	NC_000911.1	793509	794210	+	702	3906
SGL_RS05555	NC_000911.1	794362	794691	+	330	1973
SGL_RS05560	NC_000911.1	794764	795900	+	1137	5894
SGL_RS05565	NC_000911.1	795932	796732	-	801	4429
SGL_RS05570	NC_000911.1	796789	797631	-	843	6324
SGL_RS05575	NC_000911.1	797734	798762	-	1029	7623
SGL_RS05580	NC_000911.1	798846	799535	-	690	4640
SGL_RS05585	NC_000911.1	799596	799958	-	363	2293
SGL_RS05590	NC_000911.1	800034	801206	-	1173	4678
SGL_RS05595	NC_000911.1	801643	802152	+	510	2665
SGL_RS05600	NC_000911.1	802207	803238	+	1032	5519
SGL_RS05605	NC_000911.1	803466	806354	-	2889	16200
SGL_RS05610	NC_000911.1	806452	806688	-	237	1818
SGL_RS05615	NC_000911.1	806716	809325	-	2610	14276
SGL_RS05620	NC_000911.1	809450	810658	+	1209	7659
SGL_RS18710	NC_000911.1	810922	811245	-	324	1803
SGL_RS05630	NC_000911.1	811489	812793	+	1305	6308
SGL_RS05635	NC_000911.1	813028	813594	+	567	3898
SGL_RS05640	NC_000911.1	813799	815604	+	1806	9350
SGL_RS05645	NC_000911.1	815703	816215	+	513	3318
SGL_RS05650	NC_000911.1	816298	816942	-	645	3182
SGL_RS05655	NC_000911.1	816983	817810	-	828	4994
SGL_RS05660	NC_000911.1	817967	819979	-	2013	8657
SGL_RS05665	NC_000911.1	820102	821352	-	1251	5396
SGL_RS05670	NC_000911.1	821550	821783	-	234	1361
SGL_RS05675	NC_000911.1	821993	822424	-	432	3253
SGL_RS05680	NC_000911.1	822461	822706	-	246	1636
SGL_RS05685	NC_000911.1	822894	823367	+	474	3119
SGL_RS05690	NC_000911.1	823383	823973	-	591	2408
SGL_RS05695	NC_000911.1	824228	824560	-	333	1835
SGL_RS05700	NC_000911.1	824584	825915	-	1332	6422
SGL_RS05705	NC_000911.1	826070	826249	-	180	1159
SGL_RS05710	NC_000911.1	826637	826882	-	246	1533
SGL_RS05715	NC_000911.1	826935	827348	-	414	2301
SGL_RS05720	NC_000911.1	827348	827803	-	456	2616
SGL_RS05725	NC_000911.1	827868	828695	-	828	3406
SGL_RS05730	NC_000911.1	828713	829063	-	351	1285
SGL_RS05735	NC_000911.1	829141	830085	-	945	5280
SGL_RS05740	NC_000911.1	830194	830586	-	393	1479
SGL_RS05745	NC_000911.1	830635	831018	-	384	1800
SGL_RS18715	NC_000911.1	831101	831217	-	117	898
SGL_RS05750	NC_000911.1	831355	831582	-	228	1401
SGL_RS05755	NC_000911.1	831702	832259	-	558	3296
SGL_RS05760	NC_000911.1	832391	833719	-	1329	8475
SGL_RS05765	NC_000911.1	833821	834264	-	444	1873
SGL_RS05770	NC_000911.1	834333	834854	-	522	2791
SGL_RS05775	NC_000911.1	834894	835256	-	363	1772
SGL_RS05780	NC_000911.1	835260	835799	-	540	2066
SGL_RS05785	NC_000911.1	835859	836260	-	402	1950
SGL_RS05790	NC_000911.1	836352	836894	-	543	2374
SGL_RS05795	NC_000911.1	837001	837348	-	348	2081
SGL_RS05800	NC_000911.1	837349	837717	-	369	1780
SGL_RS05805	NC_000911.1	837741	837986	-	246	1354
SGL_RS05810	NC_000911.1	837994	838215	-	222	1180
SGL_RS05815	NC_000911.1	838218	838637	-	420	2142
SGL_RS05820	NC_000911.1	838678	839400	-	723	3373
SGL_RS05825	NC_000911.1	839430	839795	-	366	1684
SGL_RS05830	NC_000911.1	839811	840089	-	279	1139
SGL_RS05835	NC_000911.1	840122	840952	-	831	3183
SGL_RS05840	NC_000911.1	841002	841307	-	306	1513
SGL_RS05845	NC_000911.1	841300	841932	-	633	2873
SGL_RS05850	NC_000911.1	841972	842613	-	642	2538
SGL_RS05855	NC_000911.1	843105	843575	+	471	2367
SGL_RS05860	NC_000911.1	843613	844221	-	609	2150
SGL_RS05865	NC_000911.1	844228	845394	+	1167	5665
SGL_RS05870	NC_000911.1	845482	845874	+	393	1616
SGL_RS05875	NC_000911.1	845966	846328	-	363	1765
SGL_RS05880	NC_000911.1	846509	847810	+	1302	7709
SGL_RS05885	NC_000911.1	848074	848967	+	894	3756
SGL_RS05890	NC_000911.1	849095	849748	+	654	3255
SGL_RS05895	NC_000911.1	849904	850545	+	642	3276
SGL_RS05900	NC_000911.1	850605	851585	+	981	4971
SGL_RS18720	NC_000911.1;NC_000911.1	851717;852047	852047;852447	+;+	731	4461
SGL_RS18725	NC_000911.1;NC_000911.1	852470;852939	852939;853281	-;-	812	4461
SGL_RS05925	NC_000911.1	853497	857450	-	3954	17465
SGL_RS05930	NC_000911.1	857558	860866	-	3309	14413
SGL_RS05935	NC_000911.1	860952	861737	-	786	3276
SGL_RS05940	NC_000911.1	861873	862166	-	294	1985
SGL_RS05945	NC_000911.1	862262	866377	-	4116	22506
SGL_RS05950	NC_000911.1	866374	867093	-	720	3405
SGL_RS05955	NC_000911.1	867257	869569	-	2313	11045
SGL_RS05960	NC_000911.1	869668	873270	-	3603	22626
SGL_RS05965	NC_000911.1	873465	874550	-	1086	4394
SGL_RS05970	NC_000911.1	874693	875361	+	669	3376
SGL_RS05975	NC_000911.1	875515	875979	+	465	2869
SGL_RS05980	NC_000911.1	876008	877297	+	1290	6866
SGL_RS05985	NC_000911.1	877325	878521	+	1197	7754
SGL_RS05990	NC_000911.1	878564	878890	-	327	1984
SGL_RS05995	NC_000911.1	879024	879209	+	186	1211
SGL_RS06000	NC_000911.1	879408	880043	+	636	3687
SGL_RS06005	NC_000911.1	880078	881838	+	1761	8549
SGL_RS06010	NC_000911.1	882023	883189	+	1167	4964
SGL_RS06015	NC_000911.1	883287	884519	+	1233	6881
SGL_RS06020	NC_000911.1	884635	885531	+	897	4152
SGL_RS06025	NC_000911.1	885641	886078	+	438	2272
SGL_RS06030	NC_000911.1	886283	887542	+	1260	5382
SGL_RS06035	NC_000911.1	887731	888084	+	354	1664
SGL_RS06040	NC_000911.1	888271	888993	+	723	3776
SGL_RS06045	NC_000911.1	889067	890605	+	1539	6938
SGL_RS06050	NC_000911.1	890827	891024	+	198	1438
SGL_RS06055	NC_000911.1	891276	893249	+	1974	11151
SGL_RS06060	NC_000911.1	893285	893590	+	306	2825
SGL_RS06065	NC_000911.1	893583	893972	+	390	5417
SGL_RS06070	NC_000911.1	893984	897262	+	3279	25391
SGL_RS06075	NC_000911.1	897354	899888	+	2535	22566
SGL_RS06080	NC_000911.1	899937	900662	+	726	4735
SGL_RS06085	NC_000911.1	901197	902315	+	1119	8951
SGL_RS06090	NC_000911.1	902387	903055	+	669	3846
SGL_RS06095	NC_000911.1	903148	903606	-	459	2299
SGL_RS19560	NC_000911.1	903627	903764	-	138	883
SGL_RS06105	NC_000911.1	904115	905506	+	1392	6855
SGL_RS06110	NC_000911.1	905575	906762	-	1188	6600
SGL_RS06115	NC_000911.1	907050	907826	+	777	3969
SGL_RS06120	NC_000911.1	907990	908313	+	324	3192
SGL_RS06125	NC_000911.1	908353	908961	-	609	2258
SGL_RS06130	NC_000911.1	908968	909483	-	516	2274
SGL_RS06135	NC_000911.1	909603	910994	-	1392	7264
SGL_RS06140	NC_000911.1	911357	912883	+	1527	8322
SGL_RS06145	NC_000911.1	913296	913856	+	561	2494
SGL_RS06150	NC_000911.1	914052	914441	+	390	1770
SGL_RS06155	NC_000911.1	914542	914796	-	255	1526
SGL_RS06160	NC_000911.1	914780	915190	-	411	2172
SGL_RS06165	NC_000911.1	915313	915624	+	312	1842
SGL_RS06170	NC_000911.1	915721	917346	+	1626	9553
SGL_RS06175	NC_000911.1	917816	920014	+	2199	26209
SGL_RS06180	NC_000911.1	920331	920915	+	585	4471
SGL_RS19800	NC_000911.1	920942	921526	-	585	3630
SGL_RS06190	NC_000911.1	921549	922637	-	1089	5092
SGL_RS06195	NC_000911.1	922844	923230	-	387	2942
SGL_RS06200	NC_000911.1	923318	923839	-	522	2979
SGL_RS06205	NC_000911.1	924086	924802	-	717	3265
SGL_RS06210	NC_000911.1	924889	925314	-	426	2392
SGL_RS06215	NC_000911.1	925416	926033	-	618	3907
SGL_RS06220	NC_000911.1	926313	926558	-	246	1992
SGL_RS06230	NC_000911.1	926860	927222	-	363	1614
SGL_RS06235	NC_000911.1	927366	927758	+	393	1667
SGL_RS06240	NC_000911.1	927755	928750	+	996	5833
SGL_RS06245	NC_000911.1	928806	929885	-	1080	8272
SGL_RS06250	NC_000911.1	930148	930843	-	696	4148
SGL_RS06255	NC_000911.1	930907	931389	-	483	3791
SGL_RS20120	NC_000911.1	931454	931576	-	123	814
SGL_RS06260	NC_000911.1	931639	931959	+	321	1570
SGL_RS06265	NC_000911.1	932071	933063	+	993	6782
SGL_RS06270	NC_000911.1	933196	934293	+	1098	7214
SGL_RS06275	NC_000911.1	934324	934707	-	384	1527
SGL_RS06280	NC_000911.1	934835	935236	-	402	1724
SGL_RS06285	NC_000911.1	935409	936704	-	1296	6936
SGL_RS06290	NC_000911.1	936768	938276	-	1509	8823
SGL_RS06295	NC_000911.1	938393	940240	-	1848	12268
SGL_RS06300	NC_000911.1	940638	941270	-	633	3579
SGL_RS06305	NC_000911.1	941686	943941	+	2256	14892
SGL_RS06310	NC_000911.1	944187	946382	+	2196	15190
SGL_RS06315	NC_000911.1	946522	947511	-	990	5917
SGL_RS06320	NC_000911.1	947511	949343	-	1833	8929
SGL_RS06325	NC_000911.1	949397	950536	-	1140	4686
SGL_RS06330	NC_000911.1	950533	951774	-	1242	6974
SGL_RS06335	NC_000911.1	951797	953098	-	1302	6358
SGL_RS06340	NC_000911.1	953752	954456	+	705	3158
SGL_RS06345	NC_000911.1	954453	955427	-	975	4722
SGL_RS06350	NC_000911.1	955805	956116	+	312	1306
SGL_RS06355	NC_000911.1	956275	956613	+	339	1549
SGL_RS06360	NC_000911.1	956673	957788	+	1116	7055
SGL_RS06365	NC_000911.1	958137	960029	+	1893	9038
SGL_RS06370	NC_000911.1	960156	961094	+	939	5194
SGL_RS06375	NC_000911.1	961201	962730	+	1530	8317
SGL_RS06380	NC_000911.1	962888	965800	+	2913	18495
SGL_RS06385	NC_000911.1	965938	967473	-	1536	9745
SGL_RS06390	NC_000911.1	967567	968352	-	786	5264
SGL_RS06395	NC_000911.1	968487	968900	-	414	2969
SGL_RS19655	NC_000911.1	968893	969294	-	402	3710
SGL_RS19565	NC_000911.1	969313	969471	-	159	1383
SGL_RS06405	NC_000911.1	969762	970820	-	1059	6363
SGL_RS06410	NC_000911.1	970882	971184	-	303	1835
SGL_RS06415	NC_000911.1	971460	972284	-	825	5242
SGL_RS06420	NC_000911.1	972485	973954	+	1470	7722
SGL_RS06425	NC_000911.1	974053	975489	+	1437	6422
SGL_RS06430	NC_000911.1	975779	976648	+	870	6305
SGL_RS06435	NC_000911.1	976706	977842	+	1137	5526
SGL_RS06440	NC_000911.1	977932	978867	+	936	4442
SGL_RS06445	NC_000911.1	978941	979573	+	633	4441
SGL_RS06450	NC_000911.1	979685	980170	+	486	2524
SGL_RS06455	NC_000911.1	980327	981694	+	1368	7173
SGL_RS06460	NC_000911.1	981691	982629	-	939	4664
SGL_RS06465	NC_000911.1	982633	982920	+	288	2191
SGL_RS06470	NC_000911.1	982968	983180	+	213	1031
SGL_RS06475	NC_000911.1	983289	983540	+	252	1580
SGL_RS06480	NC_000911.1	983804	984475	+	672	4280
SGL_RS06485	NC_000911.1	984658	985200	+	543	2806
SGL_RS06490	NC_000911.1	985224	986222	+	999	5690
SGL_RS06500	NC_000911.1	986492	987733	-	1242	7748
SGL_RS06505	NC_000911.1	987740	987946	-	207	1429
SGL_RS06510	NC_000911.1	988072	989505	-	1434	7747
SGL_RS06515	NC_000911.1	989717	991603	-	1887	10474
SGL_RS06520	NC_000911.1	991735	992772	-	1038	5022
SGL_RS06525	NC_000911.1	992821	993483	-	663	3498
SGL_RS06530	NC_000911.1	993536	994213	-	678	2803
SGL_RS06535	NC_000911.1	994343	994906	+	564	2598
SGL_RS06540	NC_000911.1	995022	995219	+	198	1071
SGL_RS06545	NC_000911.1	995275	996807	+	1533	8751
SGL_RS06550	NC_000911.1	996850	997806	-	957	5727
SGL_RS06555	NC_000911.1	998010	998918	-	909	5009
SGL_RS06560	NC_000911.1	999083	1001563	+	2481	20839
SGL_RS06565	NC_000911.1	1001639	1002106	-	468	5091
SGL_RS06570	NC_000911.1	1002177	1002617	+	441	4230
SGL_RS06575	NC_000911.1	1002633	1004777	-	2145	15805
SGL_RS19195	NC_000911.1	1004822	1005091	-	270	2650
SGL_RS06580	NC_000911.1	1005355	1006179	-	825	6280
SGL_RS06585	NC_000911.1	1006234	1008246	-	2013	11103
SGL_RS06590	NC_000911.1	1008321	1009148	-	828	4671
SGL_RS06595	NC_000911.1	1009234	1010574	-	1341	7982
SGL_RS06600	NC_000911.1	1010710	1011759	-	1050	6382
SGL_RS06605	NC_000911.1	1011975	1012619	+	645	2168
SGL_RS06610	NC_000911.1	1012616	1012888	-	273	1065
SGL_RS06615	NC_000911.1	1013045	1014337	-	1293	5809
SGL_RS06620	NC_000911.1	1014587	1015396	-	810	4913
SGL_RS06625	NC_000911.1	1015511	1016782	+	1272	5610
SGL_RS06630	NC_000911.1	1016830	1017495	+	666	4157
SGL_RS06635	NC_000911.1	1017600	1018493	-	894	5485
SGL_RS06640	NC_000911.1	1018650	1019126	+	477	2836
SGL_RS06645	NC_000911.1	1019155	1019583	+	429	2185
SGL_RS06650	NC_000911.1	1019808	1020761	+	954	4653
SGL_RS19805	NC_000911.1	1021073	1022008	+	936	4707
SGL_RS06660	NC_000911.1	1022278	1024659	-	2382	16401
SGL_RS06665	NC_000911.1	1024825	1025346	-	522	2610
SGL_RS06670	NC_000911.1	1025519	1026442	+	924	5416
SGL_RS06675	NC_000911.1	1026511	1027737	+	1227	6106
SGL_RS06680	NC_000911.1	1027844	1029331	+	1488	8851
SGL_RS06685	NC_000911.1	1029337	1030083	-	747	3820
SGL_RS06690	NC_000911.1	1030195	1030989	+	795	3547
SGL_RS06695	NC_000911.1	1031202	1033787	+	2586	9689
SGL_RS06700	NC_000911.1	1033902	1035545	+	1644	9437
SGL_RS06705	NC_000911.1	1035593	1037089	+	1497	9834
SGL_RS06710	NC_000911.1	1037189	1038052	+	864	6889
SGL_RS06715	NC_000911.1	1038038	1039042	-	1005	4534
SGL_RS06720	NC_000911.1	1039196	1039732	+	537	2631
SGL_RS06725	NC_000911.1	1040092	1040355	+	264	1986
SGL_RS06730	NC_000911.1	1040531	1042258	+	1728	9141
SGL_RS06735	NC_000911.1	1042390	1042557	+	168	1581
SGL_RS06740	NC_000911.1	1042609	1042953	+	345	2180
SGL_RS06745	NC_000911.1	1042999	1043880	+	882	4336
SGL_RS06750	NC_000911.1	1043917	1044450	+	534	2796
SGL_RS06755	NC_000911.1	1044517	1044693	-	177	1058
SGL_RS06760	NC_000911.1	1044915	1046366	-	1452	10199
SGL_RS06765	NC_000911.1	1046402	1046830	-	429	2480
SGL_RS06770	NC_000911.1	1047005	1048357	+	1353	7125
SGL_RS06775	NC_000911.1	1048406	1048753	-	348	1517
SGL_RS06780	NC_000911.1	1048750	1049016	-	267	1230
SGL_RS06785	NC_000911.1	1049517	1050407	-	891	4783
SGL_RS06790	NC_000911.1	1050460	1050729	+	270	1692
SGL_RS06795	NC_000911.1	1050812	1051078	+	267	1228
SGL_RS06800	NC_000911.1	1051159	1052121	+	963	5680
SGL_RS06805	NC_000911.1	1052518	1052784	+	267	1627
SGL_RS06810	NC_000911.1	1052927	1053754	-	828	4183
SGL_RS06815	NC_000911.1	1053955	1055547	+	1593	7543
SGL_RS06820	NC_000911.1	1055574	1056113	+	540	6073
SGL_RS06825	NC_000911.1	1056119	1056466	+	348	3417
SGL_RS06830	NC_000911.1	1056487	1056717	+	231	2818
SGL_RS06835	NC_000911.1	1056720	1056944	+	225	1861
SGL_RS06840	NC_000911.1	1056985	1058427	+	1443	6682
SGL_RS06845	NC_000911.1	1058537	1059820	+	1284	7506
SGL_RS06850	NC_000911.1	1059922	1060773	+	852	7990
SGL_RS06855	NC_000911.1	1060901	1061239	+	339	1750
SGL_RS06860	NC_000911.1	1061242	1062111	+	870	4454
SGL_RS06865	NC_000911.1	1062238	1065204	-	2967	18962
