# Program:featureCounts v2.0.1; Command:"featureCounts" "--fracOverlap" "0.5" "-T" "8" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX2492749_cds.txt" "SRX2492749.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX2492749.bam
SGL_RS04760	NC_000911.1	617390	618109	-	720	48
SGL_RS04765	NC_000911.1	618311	618694	-	384	34
SGL_RS04770	NC_000911.1	619215	619529	+	315	3562
SGL_RS04775	NC_000911.1	619618	620469	+	852	1545
SGL_RS04780	NC_000911.1	620560	621468	+	909	1426
SGL_RS04785	NC_000911.1	621618	622247	+	630	2528
SGL_RS04790	NC_000911.1	622300	624123	-	1824	1080
SGL_RS04795	NC_000911.1	624136	624594	-	459	629
SGL_RS04800	NC_000911.1	624899	626281	-	1383	217
SGL_RS04805	NC_000911.1	626349	627425	-	1077	44
SGL_RS04810	NC_000911.1	627572	629272	+	1701	1004
SGL_RS04815	NC_000911.1	629398	630504	+	1107	226
SGL_RS04820	NC_000911.1	630555	631592	-	1038	1600
SGL_RS04825	NC_000911.1	631896	632093	-	198	18570
SGL_RS04830	NC_000911.1	632213	633157	+	945	16
SGL_RS04840	NC_000911.1	633789	634808	-	1020	1038
SGL_RS04845	NC_000911.1	634892	636247	-	1356	91
SGL_RS04850	NC_000911.1	636372	637523	+	1152	1914
SGL_RS04855	NC_000911.1	637666	637956	+	291	13
SGL_RS04860	NC_000911.1	637993	638688	-	696	943
SGL_RS04865	NC_000911.1	638774	639496	-	723	76
SGL_RS04870	NC_000911.1	639516	640613	-	1098	200
SGL_RS04875	NC_000911.1	640737	642026	+	1290	741
SGL_RS04880	NC_000911.1	642153	642467	+	315	6
SGL_RS04885	NC_000911.1	642474	643115	+	642	59
SGL_RS04890	NC_000911.1	643144	643482	+	339	4
SGL_RS04895	NC_000911.1	643549	644379	-	831	579
SGL_RS04900	NC_000911.1	644388	645497	-	1110	1063
SGL_RS19435	NC_000911.1	645696	645833	-	138	1
SGL_RS04910	NC_000911.1	646129	658047	+	11919	4802
SGL_RS04915	NC_000911.1	658262	659335	+	1074	194
SGL_RS04920	NC_000911.1	659370	660584	+	1215	75
SGL_RS04925	NC_000911.1	660772	661125	+	354	324
SGL_RS04930	NC_000911.1	661152	662819	+	1668	450
SGL_RS04935	NC_000911.1	662886	663188	+	303	25
SGL_RS04940	NC_000911.1	663342	663731	+	390	358
SGL_RS04945	NC_000911.1	663788	664315	+	528	219
SGL_RS04950	NC_000911.1	664394	664775	-	382	23
SGL_RS04955	NC_000911.1	664903	666945	-	2043	133
SGL_RS04960	NC_000911.1	666929	667375	-	447	14
SGL_RS04965	NC_000911.1	667447	667842	+	396	55
SGL_RS04970	NC_000911.1	667852	668772	-	921	741
SGL_RS04975	NC_000911.1	668776	669162	-	387	1525
SGL_RS04980	NC_000911.1	669254	669751	-	498	429
SGL_RS04985	NC_000911.1	669759	670949	-	1191	1923
SGL_RS04990	NC_000911.1	671006	671707	+	702	23
SGL_RS04995	NC_000911.1	671912	672244	+	333	2237
SGL_RS05000	NC_000911.1	672291	672947	+	657	677
SGL_RS05005	NC_000911.1	672989	673612	+	624	1194
SGL_RS05010	NC_000911.1	673889	675340	+	1452	588
SGL_RS05015	NC_000911.1	675344	676354	+	1011	475
SGL_RS05020	NC_000911.1	676351	676986	-	636	80
SGL_RS05025	NC_000911.1	677045	678286	-	1242	187
SGL_RS05030	NC_000911.1	678283	679023	-	741	180
SGL_RS05035	NC_000911.1	679295	679510	+	216	14
SGL_RS05040	NC_000911.1	679690	680178	+	489	1083
SGL_RS05050	NC_000911.1	680397	681572	+	1176	361
SGL_RS05055	NC_000911.1	681707	682675	+	969	460
SGL_RS05060	NC_000911.1	682854	683117	+	264	22
SGL_RS05065	NC_000911.1	683140	684153	-	1014	34
SGL_RS05070	NC_000911.1	684143	684439	-	297	63
SGL_RS05075	NC_000911.1	684560	687334	-	2775	2410
SGL_RS05080	NC_000911.1	687391	690252	-	2862	2257
SGL_RS05085	NC_000911.1	690399	690866	-	468	224
SGL_RS05090	NC_000911.1	690899	691264	-	366	177
SGL_RS05095	NC_000911.1	691371	692492	-	1122	364
SGL_RS05100	NC_000911.1	693211	695211	-	2001	442
SGL_RS05105	NC_000911.1	695290	695874	-	585	56
SGL_RS05110	NC_000911.1	695975	697972	+	1998	2621
SGL_RS05115	NC_000911.1	697988	698458	+	471	271
SGL_RS05120	NC_000911.1	698723	698962	+	240	364
SGL_RS05125	NC_000911.1	698970	700814	+	1845	5021
SGL_RS05130	NC_000911.1	701138	701350	-	213	210
SGL_RS05135	NC_000911.1	701415	704267	+	2853	1037
SGL_RS05140	NC_000911.1	704390	704845	+	456	397
SGL_RS05145	NC_000911.1	704870	705064	+	195	19
SGL_RS05150	NC_000911.1	705307	706017	-	711	246
SGL_RS05155	NC_000911.1	706055	707131	+	1077	30
SGL_RS05160	NC_000911.1	707437	708054	+	618	18
SGL_RS05165	NC_000911.1	708189	708812	+	624	5316
SGL_RS05170	NC_000911.1	709090	709797	+	708	141
SGL_RS05175	NC_000911.1	710036	710977	-	942	14
SGL_RS05180	NC_000911.1	710981	711595	-	615	39
SGL_RS05185	NC_000911.1	711608	712768	-	1161	85
SGL_RS05190	NC_000911.1	712931	713779	+	849	158
SGL_RS05195	NC_000911.1	713774	714178	-	405	78
SGL_RS05200	NC_000911.1	714465	716153	-	1689	2114
SGL_RS05205	NC_000911.1	716309	719665	-	3357	79
SGL_RS05210	NC_000911.1	719733	721238	-	1506	429
SGL_RS05215	NC_000911.1	721429	721692	+	264	115
SGL_RS05220	NC_000911.1	721724	722479	+	756	109
SGL_RS05225	NC_000911.1	722570	723862	+	1293	109
SGL_RS05230	NC_000911.1	724094	724345	-	252	3181
SGL_RS05235	NC_000911.1	724492	725367	-	876	45558
SGL_RS05240	NC_000911.1	725413	726234	-	822	33184
SGL_RS05245	NC_000911.1	726349	726837	-	489	81388
SGL_RS05250	NC_000911.1	726948	727466	-	519	59062
SGL_RS05255	NC_000911.1	728271	728489	+	219	25159
SGL_RS05260	NC_000911.1	728660	729484	+	825	83805
SGL_RS05265	NC_000911.1	729671	729871	+	201	52
SGL_RS05270	NC_000911.1	730108	731674	-	1567	2130
SGL_RS05280	NC_000911.1	731748	732191	-	444	231
SGL_RS05285	NC_000911.1	732418	733284	+	867	1590
SGL_RS05290	NC_000911.1	733401	734432	+	1032	118
SGL_RS05295	NC_000911.1	734665	734859	+	195	111
SGL_RS05300	NC_000911.1	734985	736220	+	1236	614
SGL_RS05305	NC_000911.1	736435	737811	-	1377	132
SGL_RS05310	NC_000911.1	737867	738808	-	942	553
SGL_RS05315	NC_000911.1	738909	739613	-	705	301
SGL_RS05320	NC_000911.1	739682	741931	+	2250	791
SGL_RS05325	NC_000911.1	742080	742688	-	609	439
SGL_RS05330	NC_000911.1	742780	744732	-	1953	449
SGL_RS05335	NC_000911.1	744810	745064	-	255	121
SGL_RS05340	NC_000911.1	745339	746124	+	786	238
SGL_RS05345	NC_000911.1	746303	747019	-	717	532
SGL_RS05350	NC_000911.1	747234	747578	+	345	31
SGL_RS05355	NC_000911.1	747575	749038	+	1464	239
SGL_RS05360	NC_000911.1	749150	749500	+	351	82
SGL_RS05365	NC_000911.1	749550	751037	+	1488	419
SGL_RS05370	NC_000911.1	751034	751426	+	393	133
SGL_RS05375	NC_000911.1	751381	751674	+	294	77
SGL_RS05380	NC_000911.1	751671	751967	+	297	127
SGL_RS05385	NC_000911.1	751960	752535	+	576	141
SGL_RS05390	NC_000911.1	752532	753179	+	648	215
SGL_RS05395	NC_000911.1	753427	754734	+	1308	137
SGL_RS05400	NC_000911.1	754877	755497	-	621	17
SGL_RS05405	NC_000911.1	756053	757195	+	1143	18746
SGL_RS05410	NC_000911.1	757244	757720	+	477	5554
SGL_RS05415	NC_000911.1	757671	758753	+	1083	15703
SGL_RS05420	NC_000911.1	758910	761228	+	2319	44450
SGL_RS05425	NC_000911.1	761482	763263	+	1782	1528
SGL_RS05430	NC_000911.1	763317	764072	-	756	2113
SGL_RS05435	NC_000911.1	764301	766538	-	2238	1712
SGL_RS05440	NC_000911.1	766727	767608	+	882	31
SGL_RS05445	NC_000911.1	767890	768432	+	543	89
SGL_RS05450	NC_000911.1	768499	768960	+	462	932
SGL_RS05455	NC_000911.1	769053	770291	-	1239	31
SGL_RS05460	NC_000911.1	770288	770890	-	603	153
SGL_RS05465	NC_000911.1	770930	771481	-	552	1048
SGL_RS05470	NC_000911.1	771651	772520	+	870	310
SGL_RS05475	NC_000911.1	772517	773905	+	1389	159
SGL_RS05480	NC_000911.1	773827	775626	-	1800	122
SGL_RS05485	NC_000911.1	775687	776061	-	375	90
SGL_RS05490	NC_000911.1	776058	776342	-	285	208
SGL_RS05495	NC_000911.1	776551	776937	-	387	62
SGL_RS05500	NC_000911.1	777066	779411	-	2346	1215
SGL_RS05505	NC_000911.1	780093	781448	+	1356	338
SGL_RS05510	NC_000911.1	781584	783011	+	1428	182
SGL_RS05515	NC_000911.1	783038	783307	+	270	116
SGL_RS05520	NC_000911.1	783379	784764	+	1386	238
SGL_RS05525	NC_000911.1	784769	785215	+	447	34
SGL_RS05530	NC_000911.1	785665	787812	+	2148	37
SGL_RS05535	NC_000911.1	787809	790397	-	2589	344
SGL_RS05540	NC_000911.1	790719	791717	+	999	131
SGL_RS05545	NC_000911.1	791806	793461	+	1656	517
SGL_RS05550	NC_000911.1	793509	794210	+	702	160
SGL_RS05555	NC_000911.1	794362	794691	+	330	139
SGL_RS05560	NC_000911.1	794764	795900	+	1137	174
SGL_RS05565	NC_000911.1	795932	796732	-	801	5
SGL_RS05570	NC_000911.1	796789	797631	-	843	33
SGL_RS05575	NC_000911.1	797734	798762	-	1029	197
SGL_RS05580	NC_000911.1	798846	799535	-	690	86
SGL_RS05585	NC_000911.1	799596	799958	-	363	38
SGL_RS05590	NC_000911.1	800034	801206	-	1173	105
SGL_RS05595	NC_000911.1	801643	802152	+	510	147
SGL_RS05600	NC_000911.1	802207	803238	+	1032	61
SGL_RS05605	NC_000911.1	803466	806354	-	2889	580
SGL_RS05610	NC_000911.1	806452	806688	-	237	46
SGL_RS05615	NC_000911.1	806716	809325	-	2610	625
SGL_RS05620	NC_000911.1	809450	810658	+	1209	156
SGL_RS18710	NC_000911.1	810922	811245	-	324	10351
SGL_RS05630	NC_000911.1	811489	812793	+	1305	556
SGL_RS05635	NC_000911.1	813028	813594	+	567	17
SGL_RS05640	NC_000911.1	813799	815604	+	1806	424
SGL_RS05645	NC_000911.1	815703	816215	+	513	693
SGL_RS05650	NC_000911.1	816298	816942	-	645	649
SGL_RS05655	NC_000911.1	816983	817810	-	828	470
SGL_RS05660	NC_000911.1	817967	819979	-	2013	6023
SGL_RS05665	NC_000911.1	820102	821352	-	1251	562
SGL_RS05670	NC_000911.1	821550	821783	-	234	85
SGL_RS05675	NC_000911.1	821993	822424	-	432	16
SGL_RS05680	NC_000911.1	822461	822706	-	246	73
SGL_RS05685	NC_000911.1	822894	823367	+	474	1015
SGL_RS05690	NC_000911.1	823383	823973	-	591	1606
SGL_RS05695	NC_000911.1	824228	824560	-	333	1132
SGL_RS05700	NC_000911.1	824584	825915	-	1332	1669
SGL_RS05705	NC_000911.1	826070	826249	-	180	1122
SGL_RS05710	NC_000911.1	826637	826882	-	246	763
SGL_RS05715	NC_000911.1	826935	827348	-	414	1357
SGL_RS05720	NC_000911.1	827348	827803	-	456	1133
SGL_RS05725	NC_000911.1	827868	828695	-	828	2770
SGL_RS05730	NC_000911.1	828713	829063	-	351	1827
SGL_RS05735	NC_000911.1	829141	830085	-	945	2022
SGL_RS05740	NC_000911.1	830194	830586	-	393	1103
SGL_RS05745	NC_000911.1	830635	831018	-	384	896
SGL_RS18715	NC_000911.1	831101	831217	-	117	212
SGL_RS05750	NC_000911.1	831355	831582	-	228	2569
SGL_RS05755	NC_000911.1	831702	832259	-	558	557
SGL_RS05760	NC_000911.1	832391	833719	-	1329	5227
SGL_RS05765	NC_000911.1	833821	834264	-	444	1272
SGL_RS05770	NC_000911.1	834333	834854	-	522	1407
SGL_RS05775	NC_000911.1	834894	835256	-	363	1253
SGL_RS05780	NC_000911.1	835260	835799	-	540	1973
SGL_RS05785	NC_000911.1	835859	836260	-	402	1357
SGL_RS05790	NC_000911.1	836352	836894	-	543	1367
SGL_RS05795	NC_000911.1	837001	837348	-	348	1058
SGL_RS05800	NC_000911.1	837349	837717	-	369	847
SGL_RS05805	NC_000911.1	837741	837986	-	246	496
SGL_RS05810	NC_000911.1	837994	838215	-	222	422
SGL_RS05815	NC_000911.1	838218	838637	-	420	306
SGL_RS05820	NC_000911.1	838678	839400	-	723	1004
SGL_RS05825	NC_000911.1	839430	839795	-	366	802
SGL_RS05830	NC_000911.1	839811	840089	-	279	402
SGL_RS05835	NC_000911.1	840122	840952	-	831	1358
SGL_RS05840	NC_000911.1	841002	841307	-	306	757
SGL_RS05845	NC_000911.1	841300	841932	-	633	1394
SGL_RS05850	NC_000911.1	841972	842613	-	642	1244
SGL_RS05855	NC_000911.1	843105	843575	+	471	2014
SGL_RS05860	NC_000911.1	843613	844221	-	609	70
SGL_RS05865	NC_000911.1	844228	845394	+	1167	787
SGL_RS05870	NC_000911.1	845482	845874	+	393	64
SGL_RS05875	NC_000911.1	845966	846328	-	363	62
SGL_RS05880	NC_000911.1	846509	847810	+	1302	219
SGL_RS05885	NC_000911.1	848074	848967	+	894	49
SGL_RS05890	NC_000911.1	849095	849748	+	654	501
SGL_RS05895	NC_000911.1	849904	850545	+	642	430
SGL_RS05900	NC_000911.1	850605	851585	+	981	337
SGL_RS18720	NC_000911.1;NC_000911.1	851717;852047	852047;852447	+;+	731	361
SGL_RS18725	NC_000911.1;NC_000911.1	852470;852939	852939;853281	-;-	812	1474
SGL_RS05925	NC_000911.1	853497	857450	-	3954	17472
SGL_RS05930	NC_000911.1	857558	860866	-	3309	12314
SGL_RS05935	NC_000911.1	860952	861737	-	786	1932
SGL_RS05940	NC_000911.1	861873	862166	-	294	1519
SGL_RS05945	NC_000911.1	862262	866377	-	4116	1455
SGL_RS05950	NC_000911.1	866374	867093	-	720	513
SGL_RS05955	NC_000911.1	867257	869569	-	2313	273
SGL_RS05960	NC_000911.1	869668	873270	-	3603	389
SGL_RS05965	NC_000911.1	873465	874550	-	1086	663
SGL_RS05970	NC_000911.1	874693	875361	+	669	843
SGL_RS05975	NC_000911.1	875515	875979	+	465	80
SGL_RS05980	NC_000911.1	876008	877297	+	1290	215
SGL_RS05985	NC_000911.1	877325	878521	+	1197	106
SGL_RS05990	NC_000911.1	878564	878890	-	327	39
SGL_RS05995	NC_000911.1	879024	879209	+	186	6
SGL_RS06000	NC_000911.1	879408	880043	+	636	4857
SGL_RS06005	NC_000911.1	880078	881838	+	1761	634
SGL_RS06010	NC_000911.1	882023	883189	+	1167	167
SGL_RS06015	NC_000911.1	883287	884519	+	1233	165
SGL_RS06020	NC_000911.1	884635	885531	+	897	170
SGL_RS06025	NC_000911.1	885641	886078	+	438	62
SGL_RS06030	NC_000911.1	886283	887542	+	1260	1904
SGL_RS06035	NC_000911.1	887731	888084	+	354	193
SGL_RS06040	NC_000911.1	888271	888993	+	723	130
SGL_RS06045	NC_000911.1	889067	890605	+	1539	845
SGL_RS06050	NC_000911.1	890827	891024	+	198	130
SGL_RS06055	NC_000911.1	891276	893249	+	1974	410
SGL_RS06060	NC_000911.1	893285	893590	+	306	86
SGL_RS06065	NC_000911.1	893583	893972	+	390	38
SGL_RS06070	NC_000911.1	893984	897262	+	3279	53
SGL_RS06075	NC_000911.1	897354	899888	+	2535	141
SGL_RS06080	NC_000911.1	899937	900662	+	726	21
SGL_RS06085	NC_000911.1	901197	902315	+	1119	5656
SGL_RS06090	NC_000911.1	902387	903055	+	669	395
SGL_RS06095	NC_000911.1	903148	903606	-	459	3209
SGL_RS19560	NC_000911.1	903627	903764	-	138	5895
SGL_RS06105	NC_000911.1	904115	905506	+	1392	58
SGL_RS06110	NC_000911.1	905575	906762	-	1188	73
SGL_RS06115	NC_000911.1	907050	907826	+	777	211
SGL_RS06120	NC_000911.1	907990	908313	+	324	253
SGL_RS06125	NC_000911.1	908353	908961	-	609	61
SGL_RS06130	NC_000911.1	908968	909483	-	516	1231
SGL_RS06135	NC_000911.1	909603	910994	-	1392	934
SGL_RS06140	NC_000911.1	911357	912883	+	1527	201
SGL_RS06145	NC_000911.1	913296	913856	+	561	496
SGL_RS06150	NC_000911.1	914052	914441	+	390	179
SGL_RS06155	NC_000911.1	914542	914796	-	255	39
SGL_RS06160	NC_000911.1	914780	915190	-	411	53
SGL_RS06165	NC_000911.1	915313	915624	+	312	3018
SGL_RS06170	NC_000911.1	915721	917346	+	1626	31469
SGL_RS06175	NC_000911.1	917816	920014	+	2199	265
SGL_RS06180	NC_000911.1	920331	920915	+	585	43
SGL_RS19800	NC_000911.1	920942	921526	-	585	92
SGL_RS06190	NC_000911.1	921549	922637	-	1089	224
SGL_RS06195	NC_000911.1	922844	923230	-	387	3575
SGL_RS06200	NC_000911.1	923318	923839	-	522	4852
SGL_RS06205	NC_000911.1	924086	924802	-	717	2061
SGL_RS06210	NC_000911.1	924889	925314	-	426	995
SGL_RS06215	NC_000911.1	925416	926033	-	618	1356
SGL_RS06220	NC_000911.1	926313	926558	-	246	1247
SGL_RS06230	NC_000911.1	926860	927222	-	363	445
SGL_RS06235	NC_000911.1	927366	927758	+	393	23
SGL_RS06240	NC_000911.1	927755	928750	+	996	29
SGL_RS06245	NC_000911.1	928806	929885	-	1080	636
SGL_RS06250	NC_000911.1	930148	930843	-	696	204
SGL_RS06255	NC_000911.1	930907	931389	-	483	343
SGL_RS20120	NC_000911.1	931454	931576	-	123	34
SGL_RS06260	NC_000911.1	931639	931959	+	321	52
SGL_RS06265	NC_000911.1	932071	933063	+	993	526
SGL_RS06270	NC_000911.1	933196	934293	+	1098	594
SGL_RS06275	NC_000911.1	934324	934707	-	384	384
SGL_RS06280	NC_000911.1	934835	935236	-	402	125
SGL_RS06285	NC_000911.1	935409	936704	-	1296	343
SGL_RS06290	NC_000911.1	936768	938276	-	1509	306
SGL_RS06295	NC_000911.1	938393	940240	-	1848	196
SGL_RS06300	NC_000911.1	940638	941270	-	633	180
SGL_RS06305	NC_000911.1	941686	943941	+	2256	180199
SGL_RS06310	NC_000911.1	944187	946382	+	2196	264970
SGL_RS06315	NC_000911.1	946522	947511	-	990	38
SGL_RS06320	NC_000911.1	947511	949343	-	1833	183
SGL_RS06325	NC_000911.1	949397	950536	-	1140	64
SGL_RS06330	NC_000911.1	950533	951774	-	1242	88
SGL_RS06335	NC_000911.1	951797	953098	-	1302	165
SGL_RS06340	NC_000911.1	953752	954456	+	705	543
SGL_RS06345	NC_000911.1	954453	955427	-	975	137
SGL_RS06350	NC_000911.1	955805	956116	+	312	267
SGL_RS06355	NC_000911.1	956275	956613	+	339	106
SGL_RS06360	NC_000911.1	956673	957788	+	1116	71
SGL_RS06365	NC_000911.1	958137	960029	+	1893	136925
SGL_RS06370	NC_000911.1	960156	961094	+	939	56
SGL_RS06375	NC_000911.1	961201	962730	+	1530	452
SGL_RS06380	NC_000911.1	962888	965800	+	2913	227
SGL_RS06385	NC_000911.1	965938	967473	-	1536	62
SGL_RS06390	NC_000911.1	967567	968352	-	786	72
SGL_RS06395	NC_000911.1	968487	968900	-	414	143
SGL_RS19655	NC_000911.1	968893	969294	-	402	61
SGL_RS19565	NC_000911.1	969313	969471	-	159	53
SGL_RS06405	NC_000911.1	969762	970820	-	1059	183
SGL_RS06410	NC_000911.1	970882	971184	-	303	1459
SGL_RS06415	NC_000911.1	971460	972284	-	825	26
SGL_RS06420	NC_000911.1	972485	973954	+	1470	631
SGL_RS06425	NC_000911.1	974053	975489	+	1437	244
SGL_RS06430	NC_000911.1	975779	976648	+	870	50
SGL_RS06435	NC_000911.1	976706	977842	+	1137	26
SGL_RS06440	NC_000911.1	977932	978867	+	936	261
SGL_RS06445	NC_000911.1	978941	979573	+	633	171
SGL_RS06450	NC_000911.1	979685	980170	+	486	86
SGL_RS06455	NC_000911.1	980327	981694	+	1368	192
SGL_RS06460	NC_000911.1	981691	982629	-	939	79
SGL_RS06465	NC_000911.1	982633	982920	+	288	4
SGL_RS06470	NC_000911.1	982968	983180	+	213	1134
SGL_RS06475	NC_000911.1	983289	983540	+	252	1542
SGL_RS06480	NC_000911.1	983804	984475	+	672	3351
SGL_RS06485	NC_000911.1	984658	985200	+	543	520
SGL_RS06490	NC_000911.1	985224	986222	+	999	144
SGL_RS06500	NC_000911.1	986492	987733	-	1242	143
SGL_RS06505	NC_000911.1	987740	987946	-	207	39
SGL_RS06510	NC_000911.1	988072	989505	-	1434	254
SGL_RS06515	NC_000911.1	989717	991603	-	1887	5449
SGL_RS06520	NC_000911.1	991735	992772	-	1038	213
SGL_RS06525	NC_000911.1	992821	993483	-	663	587
SGL_RS06530	NC_000911.1	993536	994213	-	678	32
SGL_RS06535	NC_000911.1	994343	994906	+	564	1525
SGL_RS06540	NC_000911.1	995022	995219	+	198	44
SGL_RS06545	NC_000911.1	995275	996807	+	1533	70
SGL_RS06550	NC_000911.1	996850	997806	-	957	15
SGL_RS06555	NC_000911.1	998010	998918	-	909	43
SGL_RS06560	NC_000911.1	999083	1001563	+	2481	22
SGL_RS06565	NC_000911.1	1001639	1002106	-	468	33
SGL_RS06570	NC_000911.1	1002177	1002617	+	441	11
SGL_RS06575	NC_000911.1	1002633	1004777	-	2145	123
SGL_RS19195	NC_000911.1	1004822	1005091	-	270	100
SGL_RS06580	NC_000911.1	1005355	1006179	-	825	401
SGL_RS06585	NC_000911.1	1006234	1008246	-	2013	1435
SGL_RS06590	NC_000911.1	1008321	1009148	-	828	508
SGL_RS06595	NC_000911.1	1009234	1010574	-	1341	1195
SGL_RS06600	NC_000911.1	1010710	1011759	-	1050	53
SGL_RS06605	NC_000911.1	1011975	1012619	+	645	308
SGL_RS06610	NC_000911.1	1012616	1012888	-	273	102
SGL_RS06615	NC_000911.1	1013045	1014337	-	1293	1146
SGL_RS06620	NC_000911.1	1014587	1015396	-	810	244
SGL_RS06625	NC_000911.1	1015511	1016782	+	1272	11770
SGL_RS06630	NC_000911.1	1016830	1017495	+	666	3840
SGL_RS06635	NC_000911.1	1017600	1018493	-	894	114
SGL_RS06640	NC_000911.1	1018650	1019126	+	477	8
SGL_RS06645	NC_000911.1	1019155	1019583	+	429	5
SGL_RS06650	NC_000911.1	1019808	1020761	+	954	3710
SGL_RS19805	NC_000911.1	1021073	1022008	+	936	131
SGL_RS06660	NC_000911.1	1022278	1024659	-	2382	1020
SGL_RS06665	NC_000911.1	1024825	1025346	-	522	152
SGL_RS06670	NC_000911.1	1025519	1026442	+	924	90
SGL_RS06675	NC_000911.1	1026511	1027737	+	1227	40
SGL_RS06680	NC_000911.1	1027844	1029331	+	1488	291
SGL_RS06685	NC_000911.1	1029337	1030083	-	747	956
SGL_RS06690	NC_000911.1	1030195	1030989	+	795	216
SGL_RS06695	NC_000911.1	1031202	1033787	+	2586	431
SGL_RS06700	NC_000911.1	1033902	1035545	+	1644	340
SGL_RS06705	NC_000911.1	1035593	1037089	+	1497	52
SGL_RS06710	NC_000911.1	1037189	1038052	+	864	11
SGL_RS06715	NC_000911.1	1038038	1039042	-	1005	69
SGL_RS06720	NC_000911.1	1039196	1039732	+	537	4299
SGL_RS06725	NC_000911.1	1040092	1040355	+	264	695
SGL_RS06730	NC_000911.1	1040531	1042258	+	1728	549
SGL_RS06735	NC_000911.1	1042390	1042557	+	168	42
SGL_RS06740	NC_000911.1	1042609	1042953	+	345	71
SGL_RS06745	NC_000911.1	1042999	1043880	+	882	592
SGL_RS06750	NC_000911.1	1043917	1044450	+	534	6081
SGL_RS06755	NC_000911.1	1044517	1044693	-	177	483
SGL_RS06760	NC_000911.1	1044915	1046366	-	1452	20
SGL_RS06765	NC_000911.1	1046402	1046830	-	429	33
SGL_RS06770	NC_000911.1	1047005	1048357	+	1353	31
SGL_RS06775	NC_000911.1	1048406	1048753	-	348	544
SGL_RS06780	NC_000911.1	1048750	1049016	-	267	562
SGL_RS06785	NC_000911.1	1049517	1050407	-	891	270
SGL_RS06790	NC_000911.1	1050460	1050729	+	270	10
SGL_RS06795	NC_000911.1	1050812	1051078	+	267	226
SGL_RS06800	NC_000911.1	1051159	1052121	+	963	429
SGL_RS06805	NC_000911.1	1052518	1052784	+	267	10359
SGL_RS06810	NC_000911.1	1052927	1053754	-	828	57
SGL_RS06815	NC_000911.1	1053955	1055547	+	1593	1760
SGL_RS06820	NC_000911.1	1055574	1056113	+	540	383
SGL_RS06825	NC_000911.1	1056119	1056466	+	348	157
SGL_RS06830	NC_000911.1	1056487	1056717	+	231	72
SGL_RS06835	NC_000911.1	1056720	1056944	+	225	64
SGL_RS06840	NC_000911.1	1056985	1058427	+	1443	1333
SGL_RS06845	NC_000911.1	1058537	1059820	+	1284	63
SGL_RS06850	NC_000911.1	1059922	1060773	+	852	12
SGL_RS06855	NC_000911.1	1060901	1061239	+	339	325
SGL_RS06860	NC_000911.1	1061242	1062111	+	870	669
SGL_RS06865	NC_000911.1	1062238	1065204	-	2967	560
SGL_RS06870	NC_000911.1	1065398	1065622	+	225	48
SGL_RS06875	NC_000911.1	1065660	1069010	-	3351	476
SGL_RS06880	NC_000911.1	1069178	1069609	+	432	102
SGL_RS06885	NC_000911.1	1069666	1071702	-	2037	282
SGL_RS06890	NC_000911.1	1071734	1072918	-	1185	453
SGL_RS06895	NC_000911.1	1073080	1075629	-	2550	2353
SGL_RS20125	NC_000911.1	1075816	1075950	+	135	27
SGL_RS06900	NC_000911.1	1075996	1076454	+	459	66
SGL_RS06905	NC_000911.1	1076474	1077010	-	537	1127
SGL_RS06910	NC_000911.1	1077167	1077412	-	246	50
SGL_RS06915	NC_000911.1	1077755	1078612	+	858	1206
SGL_RS06920	NC_000911.1	1078657	1080501	+	1845	106
SGL_RS06925	NC_000911.1	1080695	1081696	+	1002	368
SGL_RS06930	NC_000911.1	1081887	1082141	+	255	145
SGL_RS06940	NC_000911.1	1082437	1084716	-	2280	1056
SGL_RS06945	NC_000911.1	1084757	1087753	-	2997	329
SGL_RS06950	NC_000911.1	1087772	1089190	-	1419	58
SGL_RS06955	NC_000911.1	1089400	1090323	+	924	766
SGL_RS06960	NC_000911.1	1090818	1091279	+	462	552
SGL_RS06965	NC_000911.1	1091317	1091631	+	315	152
SGL_RS06970	NC_000911.1	1091698	1092894	-	1197	70
SGL_RS06975	NC_000911.1	1092925	1093590	-	666	35
SGL_RS06980	NC_000911.1	1093626	1094495	-	870	32
SGL_RS06985	NC_000911.1	1094649	1095143	-	495	201
SGL_RS06990	NC_000911.1	1095248	1095436	-	189	304
SGL_RS18755	NC_000911.1	1095772	1096683	-	912	119
SGL_RS20130	NC_000911.1	1096858	1096989	+	132	2
SGL_RS07010	NC_000911.1	1097077	1098063	+	987	2648
SGL_RS18760	NC_000911.1	1098323	1099171	+	849	8
SGL_RS07025	NC_000911.1	1099214	1100368	-	1155	24
SGL_RS07030	NC_000911.1	1100410	1102014	-	1605	216
SGL_RS07035	NC_000911.1	1102283	1104058	-	1776	861
SGL_RS07040	NC_000911.1	1104246	1104647	+	402	86
SGL_RS07045	NC_000911.1	1105030	1105545	-	516	124
SGL_RS07050	NC_000911.1	1105666	1107168	+	1503	71
SGL_RS07055	NC_000911.1	1107242	1108330	+	1089	185
SGL_RS07060	NC_000911.1	1108314	1108967	+	654	384
SGL_RS07065	NC_000911.1	1108967	1109452	+	486	75
SGL_RS07070	NC_000911.1	1109620	1111044	-	1425	421
SGL_RS07075	NC_000911.1	1111185	1111955	-	771	99
