Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX14530682	SRR18396725	2022-03-24 00:00:37	2022-03-21 12:42:12	2266411	138251071	0	61	49		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18396/SRR18396725/SRR18396725.lite.1	GSM5963118	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328064	SAMN26848960	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963118							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	ACD90F15C452E51266CEABE85AE54F9E	BA9E0826EACD75DB62681E093227CE7F		
SRX14530683	SRR18396724	2022-03-24 00:00:37	2022-03-21 12:52:45	2390574	145825014	0	61	51		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18396/SRR18396724/SRR18396724.lite.1	GSM5963119	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328065	SAMN26848959	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963119							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	FB3CCE5FBA728E2B836BC236AA3F3773	986B7188DC1B83FD4C87F48CC7CE5429		
SRX14530684	SRR18396723	2022-03-24 00:00:37	2022-03-21 13:21:23	2214818	135103898	0	61	50		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18396/SRR18396723/SRR18396723.lite.1	GSM5963120	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328066	SAMN26848958	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963120							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	A05A06D446E00CEC9BBF469BD4476EB2	E14F5ACA4AFA49DA6BAD3982BC3AF084		
SRX14530685	SRR18396722	2022-03-24 00:00:37	2022-03-21 12:41:44	1667592	101723112	0	61	36		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18396/SRR18396722/SRR18396722.lite.1	GSM5963121	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328067	SAMN26848957	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963121							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	D4B67A276CA5688A3A54F7CD3847417E	28778E4D4A419C407ACF93619907F4CB		
SRX14530686	SRR18396721	2022-03-24 00:00:37	2022-03-21 12:46:55	2848824	173778264	0	61	64		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR018/18396/SRR18396721/SRR18396721.lite.1	GSM5963122	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328068	SAMN26848956	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963122							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	0D9B4187D0C5002FD97F4BA4E3839156	D6B79EF1419B379FDF5F9FCC169BCEFA		
SRX14530687	SRR18396720	2022-03-24 00:00:37	2022-03-21 12:46:31	2857054	174280294	0	61	62		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR018/18396/SRR18396720/SRR18396720.lite.1	GSM5963123	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328069	SAMN26848955	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963123							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	E1A84F4E673627A78A6E7313DA3688C0	94E9EDBB6D35DE7FADBBBA05A7D67722		
SRX14530688	SRR18396718;SRR18396719	2022-03-24 00:00:37	2022-03-21 12:44:50	6065428	594411944	6065428	98	196		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18396/SRR18396719/SRR18396719.lite.1	GSM5963124	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328070	SAMN26848954	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963124							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	59A4B5647FF385117CE22B2C06360BCB	73712FCBE897B481E9725DEF0452BE0B		
SRX14530689	SRR18396716;SRR18396717	2022-03-24 00:00:37	2022-03-21 13:15:29	4627315	453476870	4627315	98	151		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18396/SRR18396717/SRR18396717.lite.1	GSM5963125	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328071	SAMN26848953	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963125							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	0A55AFA43EA4AA4EEA69C677382FE216	6939DBC1BADB1C8E92A0DFD5F2D0CD36		
SRX14530690	SRR18396714;SRR18396715	2022-03-24 00:00:37	2022-03-21 12:48:19	5306462	520033276	5306462	98	173		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR018/18396/SRR18396715/SRR18396715.lite.1	GSM5963126	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328072	SAMN26848952	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963126							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	8C8A197B795D98755846ABABF3251CC6	17A80566FAF37E2C73CFDA15EA7726FB		
SRX14530691	SRR18396712;SRR18396713	2022-03-24 00:00:37	2022-03-21 12:42:45	5331608	522497584	5331608	98	173		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR018/18396/SRR18396713/SRR18396713.lite.1	GSM5963127	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328073	SAMN26848951	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963127							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	33296435A574FCB91D083DA69AD44590	E8894D65B91DD2AB725516A7EA096911		
SRX14530692	SRR18396710;SRR18396711	2022-03-24 00:00:37	2022-03-21 12:42:32	7923300	776483400	7923300	98	256		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18396/SRR18396711/SRR18396711.lite.1	GSM5963128	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328074	SAMN26848950	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963128							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	9752A1347183EDAB8976F23204602A3A	D6E35299D5C4112C38045E761EE96C34		
SRX14530693	SRR18396708;SRR18396709	2022-03-24 00:00:37	2022-03-21 12:41:59	4818416	472204768	4818416	98	157		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18396/SRR18396709/SRR18396709.lite.1	GSM5963129	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365050	PRJNA818184	3	818184	SRS12328075	SAMN26848949	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5963129							no					MOLECULAR GENETICS, THE WEIZMANN INSTITUTE	SRA1388942		public	E6B2001668942902C3172EEE7589B19C	F786F72BA7D1BDAEBEB3666CEAC04E74		
SRX14560968	SRR18427092	2022-03-22 22:11:06	2022-03-22 06:26:15	8950564	2685169200	8950564	300	828		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18427/SRR18427092/SRR18427092.lite.1	Sample A	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365213	PRJNA818476		818476	SRS12338095	SAMN26865029	simple	1423	Bacillus subtilis	Sample A							no					NORTHEAST  AGRICULTURAL UNIVERSITY	SRA1389624		public	5BF16D999A42A227B58CF2CAF916F264	3F6CF81A86065CE3045E4411374E4529		
SRX14560969	SRR18427091	2022-03-22 21:21:31	2022-03-22 05:00:04	9512712	2853813600	9512712	300	869		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18427/SRR18427091/SRR18427091.lite.1	Sample B	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP365213	PRJNA818476		818476	SRS12338096	SAMN26865030	simple	1423	Bacillus subtilis	Sample B							no					NORTHEAST  AGRICULTURAL UNIVERSITY	SRA1389624		public	C430D53AAE71F987639F7D58940A78F1	B599081A0EE2E31CA810A9EE4839144D		
SRX14564818	SRR18431000	2022-08-03 12:47:53	2022-03-22 12:39:42	3478678	1043603400	3478678	300	331		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18431/SRR18431000/SRR18431000.lite.1	GSM5965325	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341816	SAMN26870598	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965325							no					SHENZHEN UNIVERSITY	SRA1389824		public	45606DDD720F0941B3DA323A3A8B91CE	65A5A50B1F7C66548F793C89F09EF6D4		
SRX14564819	SRR18430999	2022-08-03 12:47:53	2022-03-22 12:40:12	3773417	1132025100	3773417	300	364		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18430/SRR18430999/SRR18430999.lite.1	GSM5965326	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341817	SAMN26870597	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965326							no					SHENZHEN UNIVERSITY	SRA1389824		public	A5DCA82B49803924A8F72C1A191E9CB4	D8ABCC6520E17B24963A5E8330612DC7		
SRX14564820	SRR18430998	2022-08-03 12:47:53	2022-03-22 12:44:22	3805538	1141661400	3805538	300	361		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18430/SRR18430998/SRR18430998.lite.1	GSM5965327	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341818	SAMN26870596	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965327							no					SHENZHEN UNIVERSITY	SRA1389824		public	1695B25A0B416F3B13CD54805B2B2B58	32C825F99D7A90C852F0D27F71A318C9		
SRX14564821	SRR18430997	2022-08-03 12:47:53	2022-03-22 12:49:33	3561223	1068366900	3561223	300	343		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18430/SRR18430997/SRR18430997.lite.1	GSM5965328	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341819	SAMN26870595	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965328							no					SHENZHEN UNIVERSITY	SRA1389824		public	890BDFDC7395D08C62AC97D2B7FFB2C6	B6A961A5E38DCD77BCAF5B59112C4856		
SRX14564822	SRR18430996	2022-08-03 12:47:53	2022-03-22 12:40:36	3460724	1038217200	3460724	300	330		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18430/SRR18430996/SRR18430996.lite.1	GSM5965329	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341820	SAMN26870594	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965329							no					SHENZHEN UNIVERSITY	SRA1389824		public	AF175D7168A715A724B46453028CE041	86FC3DA4CEC271921DF15F2A030E3C0F		
SRX14564823	SRR18430995	2022-08-03 12:47:53	2022-03-22 12:39:32	3826597	1147979100	3826597	300	361		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR018/18430/SRR18430995/SRR18430995.lite.1	GSM5965330	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341821	SAMN26870593	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965330							no					SHENZHEN UNIVERSITY	SRA1389824		public	958070BBF960125D6CF1636ECEBB8473	11CCF7BC8C92CDFB4A39041410878B93		
SRX14564824	SRR18430994	2022-08-03 12:47:53	2022-03-22 12:49:30	3903037	1170911100	3903037	300	372		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18430/SRR18430994/SRR18430994.lite.1	GSM5965331	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341822	SAMN26870592	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965331							no					SHENZHEN UNIVERSITY	SRA1389824		public	8B198B1E99C10B23D96D080A562D7F06	1B30EFE3975BAE635472C836BA677DCD		
SRX14564825	SRR18430993	2022-08-03 12:47:53	2022-03-22 12:46:27	3647001	1094100300	0	300	348		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18430/SRR18430993/SRR18430993.lite.1	GSM5965332	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341823	SAMN26870591	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965332							no					SHENZHEN UNIVERSITY	SRA1389824		public	44E3E7360486223D910B3211274C0430	344326DA0DDE44246D058B20EB906342		
SRX14564826	SRR18430992	2022-08-03 12:47:53	2022-03-22 12:49:55	3898752	1169625600	0	300	372		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR018/18430/SRR18430992/SRR18430992.lite.1	GSM5965333	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP365285	PRJNA818655	3	818655	SRS12341824	SAMN26870590	simple	535026	Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10	GSM5965333							no					SHENZHEN UNIVERSITY	SRA1389824		public	FE93EFCF61362F61269EEF9BCE2F523B	B172BDC8E9C99CD133C9BBC99837E9E6		
SRX14626251	SRR18494761	2022-03-28 09:25:47	2022-03-27 10:59:28	46285197	13978129494	46285197	302	4111		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18494/SRR18494761/SRR18494761.lite.1	BSS-RNA-Seq	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 3000	SRP366103	PRJNA820318		820318	SRS12398339	SAMN26993068	simple	1423	Bacillus subtilis	Bacillus subtilis RNA-seq							no					MEDICAL SCHOOL OF CHINESE PLA	SRA1392461		public	430E6F3503D40CC9AA69C096B850B540	1E29452ABD5519DF6C5DAB4A9E2D8C6F		
SRX14626316	SRR18494826	2022-03-27 11:47:17	2022-03-27 11:13:21	45296859	13679651418	45296859	302	3995		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR018/18494/SRR18494826/SRR18494826.lite.1	BSN-RNA-seq	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 3000	SRP366103	PRJNA820318		820318	SRS12393982	SAMN26993409	simple	1423	Bacillus subtilis	Bacillus subtilis NG RNA							no					MEDICAL SCHOOL OF CHINESE PLA	SRA1392471		public	13543CEDF9A259B7D6A75CE50798F272	0B9F973562F2E2C5E6278FB9215A6C95		
SRX1473807	SRR2984941	2015-12-31 00:00:00	2015-12-10 18:46:15	15199695	790384140	0	52	278	NC_022898.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/984/SRR2984941/SRR2984941.sralite.1	PY79_1	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP067020	PRJNA304431		304431	SRS1199769	SAMN04317217	simple	1423	Bacillus subtilis	PY79_1							no					UNIVERSITY OF MICHIGAN	SRA315918		public	F7A22F3FFB74277F79FCF922FCEDA31D	757EDE392F6BA49F0384D015619D40D8		
SRX1473808	SRR2984942	2015-12-31 00:00:00	2015-12-10 18:38:55	16409644	853301488	0	52	300	NC_022898.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/984/SRR2984942/SRR2984942.sralite.1	PY79_2	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP067020	PRJNA304431		304431	SRS1199770	SAMN04317218	simple	1423	Bacillus subtilis	PY79_2							no					UNIVERSITY OF MICHIGAN	SRA315918		public	7E4F0127114C669EE549B486EB535693	BADD35838EBBAC2EAD55275E5A195C63		
SRX1473809	SRR2984943	2015-12-31 00:00:00	2015-12-10 18:44:19	14065862	731424824	0	52	261	NC_022898.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/984/SRR2984943/SRR2984943.sralite.1	PY79_3	RNA-Seq	RANDOM	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP067020	PRJNA304431		304431	SRS1199768	SAMN04317219	simple	1423	Bacillus subtilis	PY79_3							no					UNIVERSITY OF MICHIGAN	SRA315918		public	90DC97BC99DD4FEF368C7A4598439A79	E53B9DDABBF07B07891F9945CC3D57F6		
SRX14875650	SRR18776287	2022-10-01 00:10:47	2022-04-15 23:26:43	6970717	1394143400	6970717	200	987		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18776/SRR18776287/SRR18776287.lite.1	1	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP370555	PRJNA827229		827229	SRS12629667	SAMN27606120	simple	1423	Bacillus subtilis	CK1							no					JIANGNAN UNIVERSITY	SRA1405359		public	82FE64A46BD5CDADA94FF2FFBAD033DF	B76E22FD5889AF267782245B67B3DC1C		
SRX14875651	SRR18776286	2022-10-01 00:10:47	2022-04-15 23:26:43	6936067	1387213400	6936067	200	987		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18776/SRR18776286/SRR18776286.lite.1	2	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP370555	PRJNA827229		827229	SRS12629668	SAMN27606121	simple	1423	Bacillus subtilis	CK2							no					JIANGNAN UNIVERSITY	SRA1405359		public	EFBD09C37CDD6DF0F97BE5104A6D3C70	DF61CB6DC1A39E6FBFFD7BA741AA16D8		
SRX14875652	SRR18776285	2022-10-01 00:10:47	2022-04-15 23:27:10	6817979	1363595800	6817979	200	964		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18776/SRR18776285/SRR18776285.lite.1	3	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP370555	PRJNA827229		827229	SRS12629669	SAMN27606122	simple	1423	Bacillus subtilis	CK3							no					JIANGNAN UNIVERSITY	SRA1405359		public	FC85E580CF2546792CA516055BDF9EE7	7ABAF5E1E95BAE2AF9BFF78D22FEC8FC		
SRX14875653	SRR18776284	2022-10-01 00:10:47	2022-04-15 23:27:08	6826057	1365211400	6826057	200	956		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18776/SRR18776284/SRR18776284.lite.1	4	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP370555	PRJNA827229		827229	SRS12629670	SAMN27606123	simple	1423	Bacillus subtilis	T1							no					JIANGNAN UNIVERSITY	SRA1405359		public	34B5FE8E7075CBFCE46480F4EDAE5869	01AAE5FFA6857D6B961056BBAD868918		
SRX14875654	SRR18776283	2022-10-01 00:10:47	2022-04-15 23:27:11	6976633	1395326600	6976633	200	980		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18776/SRR18776283/SRR18776283.lite.1	5	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP370555	PRJNA827229		827229	SRS12629671	SAMN27606124	simple	1423	Bacillus subtilis	T2							no					JIANGNAN UNIVERSITY	SRA1405359		public	06A1909ABC5C8C6D515109DE425287F9	8D791A6182EB2E74FA85CCA5F1F07EE5		
SRX14875655	SRR18776282	2022-10-01 00:10:47	2022-04-15 23:27:19	6994327	1398865400	6994327	200	986		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR018/18776/SRR18776282/SRR18776282.lite.1	6	RNA-Seq	RANDOM PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP370555	PRJNA827229		827229	SRS12629672	SAMN27606125	simple	1423	Bacillus subtilis	T3							no					JIANGNAN UNIVERSITY	SRA1405359		public	9189F79BC3B75F348573DF355D92EF94	B63441BC85FA84FD4046380E43AB4B83		
SRX14901541	SRR18803120	2022-04-20 04:13:37	2022-04-22 09:51:03	8533339	1280000850	0	150	439		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18803/SRR18803120/SRR18803120.lite.1	CK1_R1.fq.gz	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP370971	PRJNA827912		827912	SRS12654431	SAMN27624574	simple	224308	Bacillus subtilis subsp. subtilis str. 168	CK1_R1							no					NANJING AGRICULTURAL UNIVERSITY	SRA1406511		public	B141DBD7BBA3B1C7E6BB60870C71014A	F3C79B076FA6A2E46F8385915DD1FB10		
SRX14901542	SRR18803119	2022-04-20 04:13:37	2022-04-22 09:52:55	8533339	1280000850	0	150	472		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18803/SRR18803119/SRR18803119.lite.1	CK1_R2.fq.gz	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP370971	PRJNA827912		827912	SRS12654432	SAMN27624575	simple	224308	Bacillus subtilis subsp. subtilis str. 168	CK1_R2							no					NANJING AGRICULTURAL UNIVERSITY	SRA1406511		public	33719883E9D109564B55E5641E0A9DB1	AEE41D21367162A2EDDF1F97EE439CFE		
SRX14901543	SRR18803118	2022-04-20 04:13:37	2022-04-22 09:51:42	8795942	1319391300	0	150	448		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR018/18803/SRR18803118/SRR18803118.lite.1	F3_R1.fq.gz	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP370971	PRJNA827912		827912	SRS12654433	SAMN27624584	simple	224308	Bacillus subtilis subsp. subtilis str. 168	F3_R1							no					NANJING AGRICULTURAL UNIVERSITY	SRA1406511		public	D3C3737CD53D5FBD787024742437D39C	FDF996A4294375014FA85AC2900B90BD		
SRX14901544	SRR18803117	2022-04-20 04:13:37	2022-04-22 09:53:21	8795942	1319391300	0	150	486		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18803/SRR18803117/SRR18803117.lite.1	F3_R2.fq.gz	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP370971	PRJNA827912		827912	SRS12654434	SAMN27624585	simple	224308	Bacillus subtilis subsp. subtilis str. 168	F3_R2							no					NANJING AGRICULTURAL UNIVERSITY	SRA1406511		public	BB3AF9922BDC5B02E271F9E9B4DFDB46	145FDEE0190CD259BB4834E4E0796EF9		
SRX14901545	SRR18803116	2022-04-20 04:13:37	2022-04-22 09:52:58	8426579	1263986850	0	150	464		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18803/SRR18803116/SRR18803116.lite.1	CK2_R1.fq.gz	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP370971	PRJNA827912		827912	SRS12654435	SAMN27624576	simple	224308	Bacillus subtilis subsp. subtilis str. 168	CK2_R1							no					NANJING AGRICULTURAL UNIVERSITY	SRA1406511		public	DA5A37210A5B4C332BBD819053A01F6E	8A270BF655453C838728AEF77B18F4E1		
