# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "64" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "SRX12668242_cds.txt" "SRX12668242.bam" 
Geneid	Chr	Start	End	Strand	Length	SRX12668242.bam
SGL_RS06580	NC_000911.1	1005355	1006179	-	825	267
SGL_RS06585	NC_000911.1	1006234	1008246	-	2013	642
SGL_RS06590	NC_000911.1	1008321	1009148	-	828	58
SGL_RS06595	NC_000911.1	1009234	1010574	-	1341	665
SGL_RS06600	NC_000911.1	1010710	1011759	-	1050	79
SGL_RS06605	NC_000911.1	1011975	1012619	+	645	50
SGL_RS06610	NC_000911.1	1012616	1012888	-	273	639
SGL_RS06615	NC_000911.1	1013045	1014337	-	1293	312
SGL_RS06620	NC_000911.1	1014587	1015396	-	810	192
SGL_RS06625	NC_000911.1	1015511	1016782	+	1272	1185
SGL_RS06630	NC_000911.1	1016830	1017495	+	666	167
SGL_RS06635	NC_000911.1	1017600	1018493	-	894	112
SGL_RS06640	NC_000911.1	1018650	1019126	+	477	50
SGL_RS06645	NC_000911.1	1019155	1019583	+	429	9
SGL_RS06650	NC_000911.1	1019808	1020761	+	954	611
SGL_RS19805	NC_000911.1	1021073	1022008	+	936	103
SGL_RS06660	NC_000911.1	1022278	1024659	-	2382	342
SGL_RS06665	NC_000911.1	1024825	1025346	-	522	280
SGL_RS06670	NC_000911.1	1025519	1026442	+	924	123
SGL_RS06675	NC_000911.1	1026511	1027737	+	1227	171
SGL_RS06680	NC_000911.1	1027844	1029331	+	1488	109
SGL_RS06685	NC_000911.1	1029337	1030083	-	747	244
SGL_RS06690	NC_000911.1	1030195	1030989	+	795	196
SGL_RS06695	NC_000911.1	1031202	1033787	+	2586	410
SGL_RS06700	NC_000911.1	1033902	1035545	+	1644	172
SGL_RS06705	NC_000911.1	1035593	1037089	+	1497	23
SGL_RS06710	NC_000911.1	1037189	1038052	+	864	11
SGL_RS06715	NC_000911.1	1038038	1039042	-	1005	79
SGL_RS06720	NC_000911.1	1039196	1039732	+	537	1445
SGL_RS06725	NC_000911.1	1040092	1040355	+	264	527
SGL_RS06730	NC_000911.1	1040531	1042258	+	1728	288
SGL_RS06735	NC_000911.1	1042390	1042557	+	168	106
SGL_RS06740	NC_000911.1	1042609	1042953	+	345	234
SGL_RS06745	NC_000911.1	1042999	1043880	+	882	208
SGL_RS06750	NC_000911.1	1043917	1044450	+	534	196
SGL_RS06755	NC_000911.1	1044517	1044693	-	177	383
SGL_RS06760	NC_000911.1	1044915	1046366	-	1452	47
SGL_RS06765	NC_000911.1	1046402	1046830	-	429	42
SGL_RS06770	NC_000911.1	1047005	1048357	+	1353	88
SGL_RS06775	NC_000911.1	1048406	1048753	-	348	90
SGL_RS06780	NC_000911.1	1048750	1049016	-	267	122
SGL_RS06785	NC_000911.1	1049517	1050407	-	891	33
SGL_RS06790	NC_000911.1	1050460	1050729	+	270	16
SGL_RS06795	NC_000911.1	1050812	1051078	+	267	230
SGL_RS06800	NC_000911.1	1051159	1052121	+	963	218
SGL_RS06805	NC_000911.1	1052518	1052784	+	267	121
SGL_RS06810	NC_000911.1	1052927	1053754	-	828	119
SGL_RS06815	NC_000911.1	1053955	1055547	+	1593	164
SGL_RS06820	NC_000911.1	1055574	1056113	+	540	42
SGL_RS06825	NC_000911.1	1056119	1056466	+	348	7
SGL_RS06830	NC_000911.1	1056487	1056717	+	231	3
SGL_RS06835	NC_000911.1	1056720	1056944	+	225	3
SGL_RS06840	NC_000911.1	1056985	1058427	+	1443	63
SGL_RS06845	NC_000911.1	1058537	1059820	+	1284	98
SGL_RS06850	NC_000911.1	1059922	1060773	+	852	18
SGL_RS06855	NC_000911.1	1060901	1061239	+	339	25
SGL_RS06860	NC_000911.1	1061242	1062111	+	870	36
SGL_RS06865	NC_000911.1	1062238	1065204	-	2967	195
SGL_RS06870	NC_000911.1	1065398	1065622	+	225	49
SGL_RS06875	NC_000911.1	1065660	1069010	-	3351	128
SGL_RS06880	NC_000911.1	1069178	1069609	+	432	11
SGL_RS06885	NC_000911.1	1069666	1071702	-	2037	24
SGL_RS06890	NC_000911.1	1071734	1072918	-	1185	7
SGL_RS06895	NC_000911.1	1073080	1075629	-	2550	93
SGL_RS20125	NC_000911.1	1075816	1075950	+	135	64
SGL_RS06900	NC_000911.1	1075996	1076454	+	459	23
SGL_RS06905	NC_000911.1	1076474	1077010	-	537	344
SGL_RS06910	NC_000911.1	1077167	1077412	-	246	114
SGL_RS06915	NC_000911.1	1077755	1078612	+	858	151
SGL_RS06920	NC_000911.1	1078657	1080501	+	1845	41
SGL_RS06925	NC_000911.1	1080695	1081696	+	1002	84
SGL_RS06930	NC_000911.1	1081887	1082141	+	255	99
SGL_RS06940	NC_000911.1	1082437	1084716	-	2280	326
SGL_RS06945	NC_000911.1	1084757	1087753	-	2997	67
SGL_RS06950	NC_000911.1	1087772	1089190	-	1419	39
SGL_RS06955	NC_000911.1	1089400	1090323	+	924	115
SGL_RS06960	NC_000911.1	1090818	1091279	+	462	82
SGL_RS06965	NC_000911.1	1091317	1091631	+	315	30
SGL_RS06970	NC_000911.1	1091698	1092894	-	1197	186
SGL_RS06975	NC_000911.1	1092925	1093590	-	666	24
SGL_RS06980	NC_000911.1	1093626	1094495	-	870	37
SGL_RS06985	NC_000911.1	1094649	1095143	-	495	84
SGL_RS06990	NC_000911.1	1095248	1095436	-	189	82
SGL_RS18755	NC_000911.1	1095772	1096683	-	912	129
SGL_RS20130	NC_000911.1	1096858	1096989	+	132	0
SGL_RS07010	NC_000911.1	1097077	1098063	+	987	1426
SGL_RS18760	NC_000911.1	1098323	1099171	+	849	1
SGL_RS07025	NC_000911.1	1099214	1100368	-	1155	50
SGL_RS07030	NC_000911.1	1100410	1102014	-	1605	115
SGL_RS07035	NC_000911.1	1102283	1104058	-	1776	239
SGL_RS07040	NC_000911.1	1104246	1104647	+	402	110
SGL_RS07045	NC_000911.1	1105030	1105545	-	516	161
SGL_RS07050	NC_000911.1	1105666	1107168	+	1503	103
SGL_RS07055	NC_000911.1	1107242	1108330	+	1089	236
SGL_RS07060	NC_000911.1	1108314	1108967	+	654	83
SGL_RS07065	NC_000911.1	1108967	1109452	+	486	24
SGL_RS07070	NC_000911.1	1109620	1111044	-	1425	402
SGL_RS07075	NC_000911.1	1111185	1111955	-	771	118
SGL_RS07080	NC_000911.1	1112230	1112475	-	246	68
SGL_RS07085	NC_000911.1	1112531	1114249	-	1719	53
SGL_RS07090	NC_000911.1	1114429	1116012	-	1584	200
SGL_RS07095	NC_000911.1	1116360	1116629	-	270	121
SGL_RS07100	NC_000911.1	1117143	1119674	+	2532	258
SGL_RS07105	NC_000911.1	1119916	1120509	+	594	61
SGL_RS07110	NC_000911.1	1120643	1121524	+	882	190
SGL_RS07115	NC_000911.1	1121627	1123144	-	1518	412
SGL_RS07120	NC_000911.1	1123441	1123890	-	450	344
SGL_RS07125	NC_000911.1	1124071	1130007	-	5937	347
SGL_RS07130	NC_000911.1	1130313	1131683	-	1371	507
SGL_RS07135	NC_000911.1	1131810	1132247	+	438	363
SGL_RS07140	NC_000911.1	1132264	1132899	-	636	23
SGL_RS07145	NC_000911.1	1132914	1133690	-	777	35
SGL_RS07150	NC_000911.1	1133879	1135108	+	1230	212
SGL_RS07155	NC_000911.1	1135337	1135588	+	252	307
SGL_RS07160	NC_000911.1	1135716	1137167	+	1452	181
SGL_RS07165	NC_000911.1	1137216	1138112	+	897	22
SGL_RS07170	NC_000911.1	1138210	1138608	+	399	315
SGL_RS07175	NC_000911.1	1138702	1140474	+	1773	127
SGL_RS07180	NC_000911.1	1140497	1141645	-	1149	77
SGL_RS18765	NC_000911.1	1141803	1141946	-	144	203
SGL_RS07185	NC_000911.1	1142101	1142412	+	312	85
SGL_RS19815	NC_000911.1	1142501	1142707	-	207	189
SGL_RS19820	NC_000911.1	1142706	1142864	+	159	4
SGL_RS07195	NC_000911.1	1143053	1144231	+	1179	156
SGL_RS19440	NC_000911.1	1144258	1144407	-	150	459
SGL_RS07200	NC_000911.1	1144728	1146173	+	1446	192
SGL_RS07205	NC_000911.1	1146290	1146718	-	429	64
SGL_RS07210	NC_000911.1	1146867	1147046	-	180	3
SGL_RS07215	NC_000911.1	1147079	1148098	+	1020	42
SGL_RS07225	NC_000911.1	1148722	1149297	+	576	315
SGL_RS07230	NC_000911.1	1149471	1150067	-	597	35
SGL_RS07235	NC_000911.1	1150122	1151033	-	912	103
SGL_RS07240	NC_000911.1	1151139	1152431	-	1293	165
SGL_RS07245	NC_000911.1	1152549	1153292	+	744	138
SGL_RS07250	NC_000911.1	1153292	1154101	+	810	76
SGL_RS07260	NC_000911.1	1154330	1154836	+	507	11
SGL_RS07265	NC_000911.1	1154857	1156083	+	1227	78
SGL_RS07270	NC_000911.1	1156171	1156503	+	333	2
SGL_RS07275	NC_000911.1	1156580	1156975	+	396	72
SGL_RS07280	NC_000911.1	1157029	1158909	-	1881	96
SGL_RS07285	NC_000911.1	1159029	1160804	+	1776	97
SGL_RS07290	NC_000911.1	1160787	1161260	-	474	7
SGL_RS07295	NC_000911.1	1161441	1161824	-	384	4
SGL_RS07300	NC_000911.1	1161856	1163367	-	1512	84
SGL_RS07305	NC_000911.1	1163421	1164338	-	918	30
SGL_RS07310	NC_000911.1	1164496	1165017	-	522	43
SGL_RS07315	NC_000911.1	1165087	1166073	-	987	204
SGL_RS07320	NC_000911.1	1166186	1166728	-	543	137
SGL_RS07325	NC_000911.1	1167053	1167247	-	195	127
SGL_RS18770	NC_000911.1	1167333	1167464	+	132	199
SGL_RS07330	NC_000911.1	1167510	1167779	-	270	271
SGL_RS07335	NC_000911.1	1167961	1168950	-	990	46
SGL_RS07340	NC_000911.1	1169078	1170187	-	1110	118
SGL_RS20135	NC_000911.1	1170571	1179621	+	9051	388
SGL_RS07350	NC_000911.1	1179926	1180666	-	741	14
SGL_RS07355	NC_000911.1	1181064	1181609	+	546	209
SGL_RS07360	NC_000911.1	1181716	1182585	+	870	100
SGL_RS07365	NC_000911.1	1182665	1183645	+	981	29
SGL_RS07370	NC_000911.1	1183660	1184664	+	1005	35
SGL_RS07375	NC_000911.1	1184711	1185238	-	528	33
SGL_RS07380	NC_000911.1	1185300	1186307	-	1008	38
SGL_RS07385	NC_000911.1	1186311	1187198	-	888	21
SGL_RS07390	NC_000911.1	1187219	1188082	-	864	57
SGL_RS07395	NC_000911.1	1188079	1188885	-	807	78
SGL_RS19575	NC_000911.1	1188912	1189082	-	171	9
SGL_RS07400	NC_000911.1	1189110	1189913	-	804	112
SGL_RS07405	NC_000911.1	1189940	1190383	-	444	67
SGL_RS07410	NC_000911.1	1190867	1191433	+	567	234
SGL_RS07415	NC_000911.1	1191445	1191786	+	342	44
SGL_RS07420	NC_000911.1	1191856	1192452	+	597	53
SGL_RS07425	NC_000911.1	1192485	1194308	+	1824	109
SGL_RS07430	NC_000911.1	1194314	1194643	+	330	12
SGL_RS07435	NC_000911.1	1194653	1196776	+	2124	79
SGL_RS07440	NC_000911.1	1196836	1197162	+	327	14
SGL_RS07445	NC_000911.1	1197262	1199166	+	1905	31
SGL_RS07450	NC_000911.1	1199172	1199603	+	432	9
SGL_RS07455	NC_000911.1	1199861	1200412	+	552	0
SGL_RS07460	NC_000911.1	1200376	1201392	-	1017	17
SGL_RS07465	NC_000911.1	1201494	1203014	+	1521	13
SGL_RS07470	NC_000911.1	1203382	1204098	+	717	14
SGL_RS07475	NC_000911.1	1204276	1205538	+	1263	28
SGL_RS07480	NC_000911.1	1205546	1206547	+	1002	6
SGL_RS07485	NC_000911.1	1206947	1207993	+	1047	52
SGL_RS07490	NC_000911.1	1208020	1208697	-	678	15
SGL_RS07495	NC_000911.1	1208749	1211202	-	2454	172
SGL_RS07500	NC_000911.1	1211401	1211625	+	225	8
SGL_RS07505	NC_000911.1	1211638	1212420	-	783	549
SGL_RS07510	NC_000911.1	1212609	1213358	+	750	175
SGL_RS07515	NC_000911.1	1213518	1213796	+	279	34
SGL_RS19445	NC_000911.1	1213769	1213927	-	159	11
SGL_RS07520	NC_000911.1	1214188	1214937	+	750	136
SGL_RS07525	NC_000911.1	1215167	1215403	-	237	51
SGL_RS07530	NC_000911.1	1215453	1216151	-	699	116
SGL_RS07535	NC_000911.1	1216281	1217168	+	888	16
SGL_RS07540	NC_000911.1	1217156	1219624	-	2469	70
SGL_RS07545	NC_000911.1	1219654	1220418	-	765	258
SGL_RS07550	NC_000911.1	1220473	1222230	-	1758	323
SGL_RS07555	NC_000911.1	1222290	1222472	-	183	107
SGL_RS07560	NC_000911.1	1222610	1222927	-	318	364
SGL_RS07565	NC_000911.1	1222937	1223209	-	273	29
SGL_RS19580	NC_000911.1	1223255	1223431	-	177	51
SGL_RS07570	NC_000911.1	1223666	1224646	-	981	97
SGL_RS07575	NC_000911.1	1224777	1225841	+	1065	78
SGL_RS07580	NC_000911.1	1225928	1226566	+	639	9
SGL_RS07585	NC_000911.1	1226686	1226982	-	297	86
SGL_RS07590	NC_000911.1	1227090	1227563	+	474	15
SGL_RS07595	NC_000911.1	1227591	1227932	-	342	539
SGL_RS07600	NC_000911.1	1228237	1229067	+	831	175
SGL_RS07605	NC_000911.1	1229120	1229938	+	819	68
SGL_RS07610	NC_000911.1	1229971	1231167	-	1197	93
SGL_RS07615	NC_000911.1	1231207	1231725	-	519	172
SGL_RS07620	NC_000911.1	1231770	1232204	-	435	229
SGL_RS07625	NC_000911.1	1232271	1232675	-	405	72
SGL_RS07630	NC_000911.1	1232784	1233797	-	1014	447
SGL_RS07635	NC_000911.1	1233784	1234512	+	729	8
SGL_RS07640	NC_000911.1	1234509	1235063	-	555	8
SGL_RS07645	NC_000911.1	1235136	1236056	-	921	57
SGL_RS07650	NC_000911.1	1236316	1237449	+	1134	33
SGL_RS07655	NC_000911.1	1237543	1238988	-	1446	323
SGL_RS07660	NC_000911.1	1239156	1239383	+	228	16
SGL_RS07665	NC_000911.1	1239490	1240212	+	723	35
SGL_RS07670	NC_000911.1	1240361	1241302	+	942	13
SGL_RS07675	NC_000911.1	1241313	1242131	-	819	496
SGL_RS07680	NC_000911.1	1242336	1242605	+	270	74
SGL_RS07685	NC_000911.1	1242765	1242989	-	225	1183
SGL_RS07690	NC_000911.1	1243274	1244287	+	1014	50
SGL_RS19585	NC_000911.1	1244438	1244605	+	168	176
SGL_RS07695	NC_000911.1	1244731	1245309	+	579	95
SGL_RS07700	NC_000911.1	1245395	1245859	+	465	404
SGL_RS07705	NC_000911.1	1245892	1247052	-	1161	25
SGL_RS07710	NC_000911.1	1247192	1248154	+	963	569
SGL_RS07715	NC_000911.1	1248284	1250176	+	1893	69
SGL_RS07720	NC_000911.1	1250442	1252535	+	2094	16
SGL_RS07725	NC_000911.1	1252593	1253207	-	615	397
SGL_RS07730	NC_000911.1	1253269	1253982	-	714	129
SGL_RS07735	NC_000911.1	1254036	1254623	-	588	116
SGL_RS07740	NC_000911.1	1254783	1255739	-	957	722
SGL_RS07745	NC_000911.1	1255837	1256040	+	204	2
SGL_RS07750	NC_000911.1	1256125	1256751	-	627	45
SGL_RS07755	NC_000911.1	1256905	1258263	-	1359	80
SGL_RS07760	NC_000911.1	1258444	1259751	-	1308	99
SGL_RS07765	NC_000911.1	1259760	1261052	-	1293	242
SGL_RS07770	NC_000911.1	1261355	1261993	+	639	11
SGL_RS07775	NC_000911.1	1262049	1263260	+	1212	125
SGL_RS07780	NC_000911.1	1263414	1263830	-	417	81
SGL_RS07785	NC_000911.1	1263823	1264179	-	357	35
SGL_RS07790	NC_000911.1	1264328	1267564	-	3237	1041
SGL_RS07795	NC_000911.1	1267693	1267950	-	258	45
SGL_RS19450	NC_000911.1	1268030	1268206	+	177	3
SGL_RS07800	NC_000911.1	1268189	1268308	-	120	151
SGL_RS07805	NC_000911.1	1268388	1269410	+	1023	299
SGL_RS07810	NC_000911.1	1269407	1270960	-	1554	59
SGL_RS07815	NC_000911.1	1271069	1272274	+	1206	69
SGL_RS07820	NC_000911.1	1272370	1273248	-	879	38
SGL_RS07825	NC_000911.1	1273408	1274313	+	906	408
SGL_RS07830	NC_000911.1	1274352	1275281	+	930	74
SGL_RS07835	NC_000911.1	1275372	1276157	-	786	53
SGL_RS07840	NC_000911.1	1276236	1276982	-	747	50
SGL_RS07845	NC_000911.1	1277108	1277392	-	285	119
SGL_RS07850	NC_000911.1	1277442	1278074	-	633	53
SGL_RS07855	NC_000911.1	1278326	1280542	+	2217	58
SGL_RS07860	NC_000911.1	1280567	1281337	-	771	11
SGL_RS07865	NC_000911.1	1281361	1283193	-	1833	45
SGL_RS07870	NC_000911.1	1283190	1283702	-	513	112
SGL_RS07875	NC_000911.1	1283741	1284526	+	786	98
SGL_RS07880	NC_000911.1	1284660	1285943	+	1284	171
SGL_RS07885	NC_000911.1	1286105	1286902	+	798	839
SGL_RS07890	NC_000911.1	1286868	1288763	-	1896	83
SGL_RS07895	NC_000911.1	1288732	1289112	-	381	50
SGL_RS20140	NC_000911.1	1289142	1289273	-	132	15
SGL_RS07900	NC_000911.1	1289389	1290354	-	966	362
SGL_RS07905	NC_000911.1	1290496	1290957	+	462	1894
SGL_RS07910	NC_000911.1	1291080	1291556	+	477	462
SGL_RS07915	NC_000911.1	1291631	1292092	+	462	2082
SGL_RS07920	NC_000911.1	1292215	1292679	+	465	840
SGL_RS07925	NC_000911.1	1292820	1293356	+	537	217
SGL_RS07930	NC_000911.1	1293398	1295551	+	2154	221
SGL_RS07935	NC_000911.1	1295568	1296380	-	813	131
SGL_RS07940	NC_000911.1	1296382	1296894	-	513	239
SGL_RS07945	NC_000911.1	1296993	1297499	-	507	1372
SGL_RS07950	NC_000911.1	1297643	1298965	-	1323	96
SGL_RS07955	NC_000911.1	1299120	1299725	+	606	183
SGL_RS07960	NC_000911.1	1299729	1300166	-	438	355
SGL_RS07965	NC_000911.1	1300159	1300611	-	453	740
SGL_RS07970	NC_000911.1	1300661	1301656	+	996	391
SGL_RS07975	NC_000911.1	1301671	1302780	-	1110	177
SGL_RS07980	NC_000911.1	1303295	1304596	-	1302	1323
SGL_RS07985	NC_000911.1	1305025	1306443	+	1419	41
SGL_RS07990	NC_000911.1	1306436	1309264	-	2829	220
SGL_RS07995	NC_000911.1	1309482	1310582	+	1101	197
SGL_RS08000	NC_000911.1	1310575	1311234	+	660	33
SGL_RS08005	NC_000911.1	1311828	1312277	+	450	52
SGL_RS08010	NC_000911.1	1312309	1312803	-	495	23
SGL_RS08015	NC_000911.1	1312843	1313268	-	426	16
SGL_RS08020	NC_000911.1	1313278	1314747	-	1470	21
SGL_RS08025	NC_000911.1	1314909	1316063	-	1155	148
SGL_RS08030	NC_000911.1	1316227	1317654	+	1428	197
SGL_RS08035	NC_000911.1	1317712	1318470	+	759	214
SGL_RS08040	NC_000911.1	1318719	1319330	-	612	1591
SGL_RS08045	NC_000911.1	1319546	1320541	-	996	143
SGL_RS08055	NC_000911.1	1320835	1321839	-	1005	114
SGL_RS08060	NC_000911.1	1321852	1322523	-	672	53
SGL_RS08065	NC_000911.1	1322687	1323613	+	927	63
SGL_RS08070	NC_000911.1	1323672	1324763	+	1092	27
SGL_RS08075	NC_000911.1	1324835	1325404	-	570	1972
SGL_RS08080	NC_000911.1	1325715	1326134	+	420	495
SGL_RS08085	NC_000911.1	1326150	1326626	-	477	57
SGL_RS08090	NC_000911.1	1326880	1327248	+	369	294
SGL_RS08095	NC_000911.1	1327367	1329115	+	1749	179
SGL_RS08105	NC_000911.1	1329388	1329990	-	603	217
SGL_RS08110	NC_000911.1	1330110	1330880	+	771	60
SGL_RS08115	NC_000911.1	1330930	1332144	+	1215	266
SGL_RS08120	NC_000911.1	1332429	1334378	+	1950	377
SGL_RS08125	NC_000911.1	1334522	1335361	+	840	237
SGL_RS08130	NC_000911.1	1335571	1336980	+	1410	148
SGL_RS08135	NC_000911.1	1337299	1338636	+	1338	67
SGL_RS08140	NC_000911.1	1338727	1339155	+	429	1074
SGL_RS08145	NC_000911.1	1339155	1339631	+	477	66
SGL_RS08150	NC_000911.1	1339656	1341122	+	1467	178
SGL_RS08155	NC_000911.1	1341131	1341637	-	507	29
SGL_RS08160	NC_000911.1	1341694	1342062	-	369	25
SGL_RS08165	NC_000911.1	1342052	1342660	-	609	76
SGL_RS08170	NC_000911.1	1342775	1344130	-	1356	23
SGL_RS08175	NC_000911.1	1344140	1345066	-	927	89
SGL_RS08180	NC_000911.1	1345117	1345677	-	561	89
SGL_RS08185	NC_000911.1	1345775	1346023	-	249	57
SGL_RS19835	NC_000911.1	1346197	1346556	+	360	8
SGL_RS19840	NC_000911.1	1346550	1347044	+	495	0
SGL_RS08200	NC_000911.1	1347474	1348856	-	1383	544
SGL_RS08205	NC_000911.1	1348840	1349898	-	1059	1030
SGL_RS08210	NC_000911.1	1350236	1351579	-	1344	17
SGL_RS08215	NC_000911.1	1351634	1352038	-	405	33
SGL_RS08220	NC_000911.1	1352256	1353431	+	1176	152
SGL_RS08225	NC_000911.1	1353596	1353904	-	309	825
SGL_RS08230	NC_000911.1	1354094	1355074	+	981	53
SGL_RS08235	NC_000911.1	1355162	1356553	+	1392	309
SGL_RS08240	NC_000911.1	1356550	1357626	-	1077	380
SGL_RS08245	NC_000911.1	1357740	1358837	-	1098	249
SGL_RS08250	NC_000911.1	1358846	1360312	-	1467	57
SGL_RS08255	NC_000911.1	1360434	1362158	+	1725	457
SGL_RS08260	NC_000911.1	1362259	1363272	+	1014	38
SGL_RS08265	NC_000911.1	1363265	1363858	-	594	17
SGL_RS08270	NC_000911.1	1363837	1364532	-	696	71
SGL_RS08275	NC_000911.1	1364579	1365448	-	870	444
SGL_RS19845	NC_000911.1	1365648	1365803	+	156	0
SGL_RS19850	NC_000911.1	1365808	1366215	+	408	2
SGL_RS19455	NC_000911.1	1366217	1366378	-	162	6
SGL_RS08285	NC_000911.1	1366476	1366769	+	294	25
SGL_RS18780	NC_000911.1	1366773	1367015	-	243	19
SGL_RS08290	NC_000911.1	1367129	1369567	+	2439	61
SGL_RS08295	NC_000911.1	1369656	1370018	+	363	15
SGL_RS08300	NC_000911.1	1370043	1370426	+	384	25
SGL_RS08305	NC_000911.1	1370437	1370733	+	297	13
SGL_RS08310	NC_000911.1	1371168	1372286	+	1119	110
SGL_RS08315	NC_000911.1	1372455	1375091	-	2637	178
SGL_RS08320	NC_000911.1	1375351	1378545	+	3195	126
SGL_RS08325	NC_000911.1	1378662	1379711	-	1050	22
SGL_RS08330	NC_000911.1	1379715	1380068	-	354	18
SGL_RS08335	NC_000911.1	1380085	1380792	-	708	14
SGL_RS08340	NC_000911.1	1380883	1381890	-	1008	29
SGL_RS08345	NC_000911.1	1382086	1382568	-	483	24
SGL_RS08350	NC_000911.1	1382603	1383259	-	657	38
SGL_RS08355	NC_000911.1	1383339	1383755	-	417	206
SGL_RS08360	NC_000911.1	1383828	1384736	+	909	45
SGL_RS18785	NC_000911.1	1384824	1385508	+	685	301
SGL_RS18790	NC_000911.1;NC_000911.1	1385754;1386151	1386151;1386484	-;-	731	300
SGL_RS08380	NC_000911.1	1386578	1386919	-	342	674
SGL_RS08385	NC_000911.1	1387040	1388296	-	1257	194
SGL_RS08390	NC_000911.1	1388912	1389913	+	1002	44
SGL_RS08395	NC_000911.1	1390059	1391045	+	987	6
SGL_RS08400	NC_000911.1	1391050	1391922	+	873	4
SGL_RS08405	NC_000911.1	1391976	1392791	+	816	14
SGL_RS08410	NC_000911.1	1392972	1393487	+	516	83
SGL_RS08415	NC_000911.1	1393616	1393906	-	291	219
SGL_RS08420	NC_000911.1	1393938	1395755	-	1818	307
SGL_RS08425	NC_000911.1	1395922	1396176	+	255	42
SGL_RS08430	NC_000911.1	1396311	1397039	-	729	636
SGL_RS08435	NC_000911.1	1397250	1397525	+	276	166
SGL_RS08440	NC_000911.1	1397819	1399237	+	1419	468
SGL_RS08445	NC_000911.1	1399298	1400311	+	1014	131
SGL_RS08450	NC_000911.1	1400488	1400901	-	414	23
SGL_RS08455	NC_000911.1	1401059	1401361	+	303	130
SGL_RS08465	NC_000911.1	1401809	1403002	+	1194	73
SGL_RS08470	NC_000911.1	1403199	1403954	+	756	113
SGL_RS08475	NC_000911.1	1404085	1404783	+	699	57
SGL_RS08480	NC_000911.1	1404839	1405372	+	534	51
SGL_RS08485	NC_000911.1	1405436	1405975	+	540	238
SGL_RS08490	NC_000911.1	1405981	1406847	+	867	99
SGL_RS08495	NC_000911.1	1407043	1408455	+	1413	59
SGL_RS08500	NC_000911.1	1408483	1409649	-	1167	199
SGL_RS08505	NC_000911.1	1409730	1410152	-	423	31
SGL_RS08510	NC_000911.1	1410187	1410990	-	804	15
SGL_RS08515	NC_000911.1	1410995	1412044	-	1050	62
SGL_RS08520	NC_000911.1	1412237	1412551	-	315	25
SGL_RS08525	NC_000911.1	1412923	1413666	+	744	81
SGL_RS08530	NC_000911.1	1414126	1416822	+	2697	483
SGL_RS08535	NC_000911.1	1416843	1417247	+	405	59
SGL_RS08540	NC_000911.1	1417284	1418681	+	1398	30
SGL_RS08545	NC_000911.1	1418995	1419573	-	579	78
SGL_RS19590	NC_000911.1	1419950	1420249	-	300	133
SGL_RS08555	NC_000911.1	1420550	1420846	-	297	123
SGL_RS08560	NC_000911.1	1420940	1422142	+	1203	239
SGL_RS08565	NC_000911.1	1422426	1427612	-	5187	18067
SGL_RS08570	NC_000911.1	1428196	1428930	-	735	228
SGL_RS08575	NC_000911.1	1429329	1430072	-	744	506
SGL_RS08580	NC_000911.1	1430419	1430904	+	486	1028
SGL_RS08585	NC_000911.1	1431000	1431485	+	486	1026
SGL_RS08590	NC_000911.1	1431698	1431901	+	204	54
SGL_RS08595	NC_000911.1	1431996	1432898	-	903	222
SGL_RS08600	NC_000911.1	1432976	1434640	-	1665	1008
SGL_RS08605	NC_000911.1	1434901	1435623	+	723	94
SGL_RS08610	NC_000911.1	1435645	1436658	+	1014	125
SGL_RS08615	NC_000911.1	1436699	1437163	+	465	68
SGL_RS08620	NC_000911.1	1437190	1438602	+	1413	174
SGL_RS08625	NC_000911.1	1438704	1439426	+	723	42
SGL_RS08630	NC_000911.1	1439487	1440941	-	1455	187
SGL_RS08635	NC_000911.1	1441002	1444046	-	3045	267
SGL_RS08640	NC_000911.1	1444115	1445392	+	1278	80
SGL_RS18805	NC_000911.1	1445425	1445835	+	411	148
SGL_RS08650	NC_000911.1	1445874	1446839	+	966	28
SGL_RS08655	NC_000911.1	1447097	1447912	+	816	364
SGL_RS08660	NC_000911.1	1448060	1450681	+	2622	255
SGL_RS08665	NC_000911.1	1450714	1451343	+	630	33
SGL_RS08670	NC_000911.1	1451319	1452518	-	1200	42
SGL_RS08675	NC_000911.1	1452872	1453162	+	291	22
SGL_RS08680	NC_000911.1	1453245	1454654	+	1410	171
SGL_RS08690	NC_000911.1	1454902	1455708	+	807	362
SGL_RS08695	NC_000911.1	1455753	1457123	-	1371	78
SGL_RS08700	NC_000911.1	1457213	1459930	-	2718	106
SGL_RS08705	NC_000911.1	1460129	1460566	-	438	12
SGL_RS08710	NC_000911.1	1460815	1462101	-	1287	57
SGL_RS08715	NC_000911.1	1462136	1463245	-	1110	30
SGL_RS19855	NC_000911.1	1463455	1463814	+	360	0
SGL_RS18810	NC_000911.1	1463724	1464302	+	579	0
SGL_RS08730	NC_000911.1	1464326	1464859	-	534	178
SGL_RS08735	NC_000911.1	1464954	1467266	-	2313	162
SGL_RS18815	NC_000911.1	1467355	1467693	-	339	8
SGL_RS08740	NC_000911.1	1467776	1467976	-	201	37
SGL_RS08745	NC_000911.1	1468153	1468959	+	807	368
SGL_RS08750	NC_000911.1	1469013	1469801	-	789	48
