Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX12668214	SRR16464682	2021-10-21 12:51:14	2021-10-19 22:26:50	11357482	3107337458	11357482	273	1020		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16464/SRR16464682/SRR16464682.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620010	SAMN22368240	simple	1148	Synechocystis sp. PCC 6803	GSM5629566							no					GEO	SRA1312575		public	FE6AF6995A9D15BB73A0EAD241F8DF55	5384E832E10ABADC206D57D2B0D292F6		
SRX12668215	SRR16464683	2021-10-21 12:51:14	2021-10-19 22:29:53	12012490	3393947152	12012490	282	1105		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464683/SRR16464683.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620011	SAMN22368241	simple	1148	Synechocystis sp. PCC 6803	GSM5629567							no					GEO	SRA1312575		public	335B38A48103B0062D4A63FB7B7450A3	0590200257F335F29A1DECDD7D4920CC		
SRX12668216	SRR16464684	2021-10-21 12:51:14	2021-10-19 22:24:43	10743913	2963092655	10743913	275	972		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16464/SRR16464684/SRR16464684.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620012	SAMN22368242	simple	1148	Synechocystis sp. PCC 6803	GSM5629568							no					GEO	SRA1312575		public	8DBD25675A90CA695FCAC3E7DF94305D	DA4D99C9A529EC3563F0B077E6780424		
SRX12668217	SRR16464685	2021-10-21 12:51:14	2021-10-19 22:33:08	14637732	4125366697	14637732	281	1351		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464685/SRR16464685.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620013	SAMN22368243	simple	1148	Synechocystis sp. PCC 6803	GSM5629569							no					GEO	SRA1312575		public	18AA2EA1D243C9A274F5164003ED5F40	56BE174DEB20A089EB9C23BEC6AB6864		
SRX12668218	SRR16464686	2021-10-21 12:51:14	2021-10-19 22:31:38	12574290	3569797721	12574290	283	1170		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464686/SRR16464686.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620015	SAMN22368244	simple	1148	Synechocystis sp. PCC 6803	GSM5629570							no					GEO	SRA1312575		public	43C819DD7781CA5A5E2BBD76277793DF	88CE4257010CD6F9E8D6E3CB4F5577B1		
SRX12668219	SRR16464687	2021-10-21 12:51:14	2021-10-19 22:22:09	7971116	2262016702	7971116	283	736		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16464/SRR16464687/SRR16464687.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620014	SAMN22368251	simple	1148	Synechocystis sp. PCC 6803	GSM5629571							no					GEO	SRA1312575		public	CD49E586B2CD8102182B758ED2590802	F60FCCF061D21584A659479C2D857A80		
SRX12668220	SRR16464688	2021-10-21 12:51:14	2021-10-19 23:14:05	12593375	3551298767	12593375	281	1162		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464688/SRR16464688.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620017	SAMN22368252	simple	1148	Synechocystis sp. PCC 6803	GSM5629572							no					GEO	SRA1312575		public	316D1619D37157ED10BE5612DBEDB647	D81AF53D9ACE5A3A398E2215240D88EA		
SRX12668221	SRR16464689	2021-10-21 12:51:14	2021-10-19 22:18:46	9017928	2522047569	9017928	279	816		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464689/SRR16464689.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620016	SAMN22368245	simple	1148	Synechocystis sp. PCC 6803	GSM5629573							no					GEO	SRA1312575		public	7BEC83D8CC559CFD4E90C0D19D00C9BD	24A920A11C6BE1ADC80D3DB01524A2DD		
SRX12668222	SRR16464690	2021-10-21 12:51:14	2021-10-19 23:09:51	13430668	3747393943	13430668	279	1212		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16464/SRR16464690/SRR16464690.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620019	SAMN22368246	simple	1148	Synechocystis sp. PCC 6803	GSM5629574							no					GEO	SRA1312575		public	164094AAF59690E85C247F9B716FA28E	5F979C75FEC961B01C2A5E6AE25E6510		
SRX12668223	SRR16464691	2021-10-21 12:51:14	2021-10-19 22:23:54	11756300	3252036418	11756300	276	1057		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464691/SRR16464691.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620018	SAMN22368247	simple	1148	Synechocystis sp. PCC 6803	GSM5629575							no					GEO	SRA1312575		public	BB1F0D1BB71FA21FD7F7DCBA759B02EE	2E10050309AA75A6D94EBF2625B8A2E7		
SRX12668224	SRR16464692	2021-10-21 12:51:14	2021-10-19 22:20:32	9345475	2628321537	9345475	281	850		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464692/SRR16464692.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620020	SAMN22368248	simple	1148	Synechocystis sp. PCC 6803	GSM5629576							no					GEO	SRA1312575		public	8CB0DB65C4EBA9C2203FBC3897A5BC83	124470DDC33549C5522AB042A85CC639		
SRX12668225	SRR16464693	2021-10-21 12:51:14	2021-10-20 03:50:42	9346955	2634197221	9346955	281	857		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464693/SRR16464693.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620021	SAMN22368249	simple	1148	Synechocystis sp. PCC 6803	GSM5629577							no					GEO	SRA1312575		public	7F5C9C1A6713F92C80B5386E29B7B980	C2E1FFE939AB2AB87731AFCF742B9678		
SRX12668226	SRR16464694	2021-10-21 12:51:14	2021-10-19 22:24:43	6156555	1743365980	6156555	283	565		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464694/SRR16464694.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620022	SAMN22368250	simple	1148	Synechocystis sp. PCC 6803	GSM5629578							no					GEO	SRA1312575		public	8629F13DA15C9533E440539625520224	6F0EFE742430EDCBD68429442560F4B4		
SRX12668227	SRR16464695	2021-10-21 12:51:14	2021-10-19 22:48:36	10613495	3013201065	10613495	283	984		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR016/16464/SRR16464695/SRR16464695.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620024	SAMN22368253	simple	1148	Synechocystis sp. PCC 6803	GSM5629579							no					GEO	SRA1312575		public	7709BC9F0DE8A8ABB9B2E3E4F3EF2A4B	509DAE55EA8742087D7DCA61711DF412		
SRX12668228	SRR16464696	2021-10-21 12:51:14	2021-10-19 22:26:31	11579776	3281028117	11579776	283	1071		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464696/SRR16464696.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620023	SAMN22368254	simple	1148	Synechocystis sp. PCC 6803	GSM5629580							no					GEO	SRA1312575		public	FD4474CCD8A9806588BAE5C57A8E8873	56DAE718501435B821E4E04394C0097E		
SRX12668229	SRR16464697	2021-10-21 12:51:14	2021-10-19 22:28:32	10970596	3070461425	10970596	279	998		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR016/16464/SRR16464697/SRR16464697.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620026	SAMN22368255	simple	1148	Synechocystis sp. PCC 6803	GSM5629581							no					GEO	SRA1312575		public	9965D6DC344D55F4AFB32A2425C6F96B	2E33CC08508D0D820039AE2C12A237D5		
SRX12668230	SRR16464698	2021-10-21 12:51:14	2021-10-19 22:20:33	9209469	2566481294	9209469	278	832		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR016/16464/SRR16464698/SRR16464698.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620025	SAMN22368256	simple	1148	Synechocystis sp. PCC 6803	GSM5629582							no					GEO	SRA1312575		public	08447062357D735A93498194BFE40297	9FFF7654697F6EBE94B905A64D209ADB		
SRX12668231	SRR16464699	2021-10-21 12:51:14	2021-10-19 22:42:00	14702996	4149360204	14702996	282	1340		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR016/16464/SRR16464699/SRR16464699.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620028	SAMN22368257	simple	1148	Synechocystis sp. PCC 6803	GSM5629583							no					GEO	SRA1312575		public	80D8992C7385926A0C36C657C293FE40	47FBC8C621B18C9F042BAAD78446369C		
SRX12668232	SRR16464700	2021-10-21 12:51:14	2021-10-19 22:16:14	9893458	2786050862	9893458	281	906		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16464/SRR16464700/SRR16464700.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620027	SAMN22368217	simple	1148	Synechocystis sp. PCC 6803	GSM5629584							no					GEO	SRA1312575		public	6E8E968F9F67DD90E4F2BCE1334D112D	84B5AD2E553D115DC38476EFD8D17F55		
SRX12668233	SRR16464701	2021-10-21 12:51:14	2021-10-20 04:06:19	12237636	3473926943	12237636	283	1131		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464701/SRR16464701.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620029	SAMN22368218	simple	1148	Synechocystis sp. PCC 6803	GSM5629585							no					GEO	SRA1312575		public	52ED816BE754C57BD311CBA3E85C0E76	BAAF2264BF0D09EE870C36096E36E635		
SRX12668234	SRR16464702	2021-10-21 12:51:14	2021-10-19 22:35:59	12336621	3473099670	12336621	281	1125		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464702/SRR16464702.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620031	SAMN22368219	simple	1148	Synechocystis sp. PCC 6803	GSM5629586							no					GEO	SRA1312575		public	92E50D44F37AF439F8137CCBF1BCF51A	C087CA11DA2772A1224513BE37AB8BC0		
SRX12668235	SRR16464703	2021-10-21 12:51:14	2021-10-19 22:26:59	11519130	3246784395	11519130	281	1058		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR016/16464/SRR16464703/SRR16464703.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620030	SAMN22368220	simple	1148	Synechocystis sp. PCC 6803	GSM5629587							no					GEO	SRA1312575		public	94354FC72FAA7354B84102FDA240561B	F691D4D65DAE4D6CB95EDAEBD339CF97		
SRX12668236	SRR16464704	2021-10-21 12:51:14	2021-10-19 22:20:16	11613985	3275787195	11613985	282	1080		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR016/16464/SRR16464704/SRR16464704.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620032	SAMN22368221	simple	1148	Synechocystis sp. PCC 6803	GSM5629588							no					GEO	SRA1312575		public	5DDE1534EFB892F6F0DD0FCBF11FDF57	6D6AB9A50C0E4646D6F2CC7A6F739BB0		
SRX12668237	SRR16464705	2021-10-21 12:51:14	2021-10-19 22:18:48	9773527	2722798878	9773527	278	894		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464705/SRR16464705.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620034	SAMN22368222	simple	1148	Synechocystis sp. PCC 6803	GSM5629589							no					GEO	SRA1312575		public	6B7E8370DD5ACE2E9ACD02A709D5D1ED	E7744DE78F154C82E735F10502ACF07C		
SRX12668238	SRR16464706	2021-10-21 12:51:14	2021-10-19 22:18:51	8906745	2477256735	8906745	278	807		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR016/16464/SRR16464706/SRR16464706.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620033	SAMN22368223	simple	1148	Synechocystis sp. PCC 6803	GSM5629590							no					GEO	SRA1312575		public	8B3933767027DF470705416C900C2477	2958B0808A27B7BE69B4681FE95475B5		
SRX12668239	SRR16464707	2021-10-21 12:51:14	2021-10-19 22:31:50	10083060	2779299480	10083060	275	909		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464707/SRR16464707.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620035	SAMN22368224	simple	1148	Synechocystis sp. PCC 6803	GSM5629591							no					GEO	SRA1312575		public	54E061D91D10DFF3CF30661380B8CE1F	0B4DD6BEBD0B71003D09850670CF60E6		
SRX12668240	SRR16464708	2021-10-21 12:51:14	2021-10-19 22:36:18	12333374	3412228435	12333374	276	1113		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464708/SRR16464708.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620036	SAMN22368225	simple	1148	Synechocystis sp. PCC 6803	GSM5629592							no					GEO	SRA1312575		public	9C292A1914C581F0E34953D1B0FC7666	0037FA967036D2403B390BACD2BB5A7B		
SRX12668241	SRR16464709	2021-10-21 12:51:15	2021-10-19 22:21:42	11028781	3093139047	11028781	280	1007		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464709/SRR16464709.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620037	SAMN22368226	simple	1148	Synechocystis sp. PCC 6803	GSM5629593							no					GEO	SRA1312575		public	16A4C25E3D0AFFBA5ABC32C559AEBCFC	D479E43D9E0C44EA9EC216FAD00032F4		
SRX12668242	SRR16464710	2021-10-21 12:51:15	2021-10-19 22:14:45	6461066	1704279423	6461066	263	557		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16464/SRR16464710/SRR16464710.lite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP341882	PRJNA772179		772179	SRS10620039	SAMN22368227	simple	1148	Synechocystis sp. PCC 6803	GSM5629594							no					GEO	SRA1312575		public	C1373B452E34F63506CD1249B90BF74F	AE084A5B1AD69FC476FCA0B0D5C72F50		
